shop_id,date,day_of_week,shop_area_sq_ft,Shop_profile,revenue,quantity_sold,month,day,year,revenue_lag1,quantity_sold_lag1,revenue_7d_mean,quantity_sold_7d_mean,revenue_14d_mean,quantity_sold_14d_mean,revenue_30d_mean,quantity_sold_30d_mean,revenue_7d_sum,quantity_sold_7d_sum,revenue_14d_sum,quantity_sold_14d_sum,revenue_30d_sum,quantity_sold_30d_sum,revenue_7d_median,quantity_sold_7d_median,revenue_14d_median,quantity_sold_14d_median,revenue_30d_median,quantity_sold_30d_median,area_sold_interaction
0,2021-10-27,6,580,1.0,7150,34,10,27,2021,9340.0,37.0,10259.285714285714,43.0,,,,,71815.0,301.0,,,,,11200.0,41.0,,,,,19720
0,2021-10-28,4,580,1.0,7090,42,10,28,2021,7150.0,34.0,9472.142857142857,42.142857142857146,11309.642857142857,48.92857142857143,,,66305.0,295.0,158335.0,685.0,,,9340.0,41.0,11355.0,49.5,,,24360
0,2021-10-29,0,580,1.0,9075,38,10,29,2021,7090.0,42.0,9124.285714285714,40.285714285714285,11192.857142857143,48.92857142857143,,,63870.0,282.0,156700.0,685.0,,,9075.0,39.0,11355.0,49.5,,,22040
0,2021-10-30,2,580,1.0,11065,49,10,30,2021,9075.0,38.0,8980.714285714286,40.0,10673.214285714286,47.285714285714285,,,62865.0,280.0,149425.0,662.0,,,9075.0,39.0,11132.5,48.5,,,28420
0,2021-10-31,3,580,1.0,11435,57,10,31,2021,11065.0,49.0,9479.285714285714,42.57142857142857,10631.785714285714,47.5,,,66355.0,298.0,148845.0,665.0,,,9340.0,41.0,11132.5,48.5,,,33060
0,2021-11-01,1,580,1.0,5490,33,11,1,2021,11435.0,57.0,8663.57142857143,41.42857142857143,10180.0,45.57142857142857,,,60645.0,290.0,142520.0,638.0,,,9075.0,38.0,10887.5,45.0,,,19140
0,2021-11-02,5,580,1.0,3560,18,11,2,2021,5490.0,33.0,7837.857142857143,38.714285714285715,9302.857142857143,42.357142857142854,,,54865.0,271.0,130240.0,593.0,,,7150.0,38.0,10025.0,41.5,,,10440
0,2021-11-03,6,580,1.0,4075,27,11,3,2021,3560.0,18.0,7398.571428571428,37.714285714285715,8828.92857142857,40.357142857142854,,,51790.0,264.0,123605.0,565.0,,,7090.0,38.0,9207.5,40.0,,,15660
0,2021-11-04,4,580,1.0,3785,19,11,4,2021,4075.0,27.0,6926.428571428572,34.42857142857143,8199.285714285714,38.285714285714285,,,48485.0,241.0,114790.0,536.0,,,5490.0,33.0,8510.0,38.5,,,11020
0,2021-11-05,0,580,1.0,3615,21,11,5,2021,3785.0,19.0,6146.428571428572,32.0,7635.357142857143,36.142857142857146,,,43025.0,224.0,106895.0,506.0,,,4075.0,27.0,7547.5,37.5,,,12180
0,2021-11-06,2,580,1.0,7030,33,11,6,2021,3615.0,21.0,5570.0,29.714285714285715,7275.357142857143,34.857142857142854,,,38990.0,208.0,101855.0,488.0,,,4075.0,27.0,7120.0,35.5,,,19140
0,2021-11-07,3,580,1.0,4630,28,11,7,2021,7030.0,33.0,4597.857142857143,25.571428571428573,7038.571428571428,34.07142857142857,,,32185.0,179.0,98540.0,477.0,,,4075.0,27.0,7060.0,33.5,,,16240
0,2021-11-08,1,580,1.0,6930,37,11,8,2021,4630.0,28.0,4803.571428571428,26.142857142857142,6733.571428571428,33.785714285714285,,,33625.0,183.0,94270.0,473.0,,,4075.0,27.0,6980.0,33.5,,,21460
0,2021-11-09,5,580,1.0,4065,25,11,9,2021,6930.0,37.0,4875.714285714285,27.142857142857142,6356.785714285715,32.92857142857143,,,34130.0,190.0,88995.0,461.0,,,4075.0,27.0,6210.0,33.0,,,14500
0,2021-11-10,6,580,1.0,4035,22,11,10,2021,4065.0,25.0,4870.0,26.428571428571427,6134.285714285715,32.07142857142857,,,34090.0,185.0,85880.0,449.0,,,4065.0,25.0,5060.0,30.5,,,12760
0,2021-11-11,4,580,1.0,3895,24,11,11,2021,4035.0,22.0,4885.714285714285,27.142857142857142,5906.071428571428,30.785714285714285,,,34200.0,190.0,82685.0,431.0,,,4065.0,25.0,4352.5,27.5,,,13920
0,2021-11-12,0,580,1.0,6060,28,11,12,2021,3895.0,24.0,5235.0,28.142857142857142,5690.714285714285,30.071428571428573,,,36645.0,197.0,79670.0,421.0,,,4630.0,28.0,4352.5,27.5,,,16240
0,2021-11-13,2,580,1.0,10495,42,11,13,2021,6060.0,28.0,5730.0,29.428571428571427,5650.0,29.571428571428573,8585.833333333334,39.53333333333333,40110.0,206.0,79100.0,414.0,257575.0,1186.0,4630.0,28.0,4352.5,27.5,8510.0,38.0,24360
0,2021-11-14,3,580,1.0,10595,43,11,14,2021,10495.0,42.0,6582.142857142857,31.571428571428573,5590.0,28.571428571428573,8582.0,39.7,46075.0,221.0,78260.0,400.0,257460.0,1191.0,6060.0,28.0,4352.5,27.5,8510.0,38.5,24940
0,2021-11-15,1,580,1.0,2875,21,11,15,2021,10595.0,43.0,6002.857142857143,29.285714285714285,5403.214285714285,27.714285714285715,8066.5,38.0,42020.0,205.0,75645.0,388.0,241995.0,1140.0,4065.0,25.0,4070.0,26.0,7547.5,37.5,12180
0,2021-11-16,5,580,1.0,4180,24,11,16,2021,2875.0,21.0,6019.285714285715,29.142857142857142,5447.5,28.142857142857142,7805.333333333333,37.0,42135.0,204.0,76265.0,394.0,234160.0,1110.0,4180.0,24.0,4127.5,26.0,7120.0,37.0,13920
0,2021-11-17,6,580,1.0,11070,43,11,17,2021,4180.0,24.0,7024.285714285715,32.142857142857146,5947.142857142857,29.285714285714285,7780.5,36.43333333333333,49170.0,225.0,83260.0,410.0,233415.0,1093.0,6060.0,28.0,4405.0,26.5,7120.0,37.0,24940
0,2021-11-18,4,580,1.0,8220,36,11,18,2021,11070.0,43.0,7642.142857142857,33.857142857142854,6263.928571428572,30.5,7526.5,35.53333333333333,53495.0,237.0,87695.0,427.0,225795.0,1066.0,8220.0,36.0,5345.0,28.0,7120.0,36.5,20880
0,2021-11-19,0,580,1.0,6065,32,11,19,2021,8220.0,36.0,7642.857142857143,34.42857142857143,6438.928571428572,31.285714285714285,7371.666666666667,34.766666666666666,53500.0,241.0,90145.0,438.0,221150.0,1043.0,8220.0,36.0,6062.5,30.0,7060.0,35.0,18560
0,2021-11-20,2,580,1.0,13295,72,11,20,2021,6065.0,32.0,8042.857142857143,38.714285714285715,6886.428571428572,34.07142857142857,7394.833333333333,35.56666666666667,56300.0,271.0,96410.0,477.0,221845.0,1067.0,8220.0,36.0,6062.5,30.0,7060.0,35.0,41760
0,2021-11-21,3,580,1.0,6910,32,11,21,2021,13295.0,72.0,7516.428571428572,37.142857142857146,7049.285714285715,34.357142857142854,7241.5,34.93333333333333,52615.0,260.0,98690.0,481.0,217245.0,1048.0,6910.0,32.0,6487.5,32.0,6980.0,33.5,18560
0,2021-11-22,1,580,1.0,5130,18,11,22,2021,6910.0,32.0,7838.571428571428,36.714285714285715,6920.714285714285,33.0,7010.166666666667,33.833333333333336,54870.0,257.0,96890.0,462.0,210305.0,1015.0,6910.0,32.0,6062.5,30.0,6920.0,33.0,10440
0,2021-11-23,5,580,1.0,2940,16,11,23,2021,5130.0,18.0,7661.428571428572,35.57142857142857,6840.357142857143,32.357142857142854,6843.333333333333,33.06666666666667,53630.0,249.0,95765.0,453.0,205300.0,992.0,6910.0,32.0,6062.5,30.0,6487.5,32.5,9280
0,2021-11-24,6,580,1.0,6790,30,11,24,2021,2940.0,16.0,7050.0,33.714285714285715,7037.142857142857,32.92857142857143,6696.333333333333,32.7,49350.0,236.0,98520.0,461.0,200890.0,981.0,6790.0,32.0,6427.5,31.0,6427.5,32.0,17400
0,2021-11-25,4,580,1.0,4800,24,11,25,2021,6790.0,30.0,6561.428571428572,32.0,7101.785714285715,32.92857142857143,6545.0,32.266666666666666,45930.0,224.0,99425.0,461.0,196350.0,968.0,6065.0,30.0,6427.5,31.0,6062.5,31.0,13920
0,2021-11-26,0,580,1.0,18695,75,11,26,2021,4800.0,24.0,8365.714285714286,38.142857142857146,8004.285714285715,36.285714285714285,6929.833333333333,33.63333333333333,58560.0,267.0,112060.0,508.0,207895.0,1009.0,6790.0,30.0,6850.0,32.0,6062.5,31.0,43500
0,2021-11-27,2,580,1.0,13900,58,11,27,2021,18695.0,75.0,8452.142857142857,36.142857142857146,8247.5,37.42857142857143,7156.833333333333,34.166666666666664,59165.0,253.0,115465.0,524.0,214705.0,1025.0,6790.0,30.0,6850.0,32.0,6062.5,31.0,33640
0,2021-11-28,3,580,1.0,19900,76,11,28,2021,13900.0,58.0,10307.857142857143,42.42857142857143,8912.142857142857,39.785714285714285,7517.666666666667,35.43333333333333,72155.0,297.0,124770.0,557.0,225530.0,1063.0,6790.0,30.0,6850.0,32.0,6062.5,31.0,44080
0,2021-11-29,1,580,1.0,19800,63,11,29,2021,19900.0,76.0,12403.57142857143,48.857142857142854,10121.07142857143,42.785714285714285,7808.833333333333,35.9,86825.0,342.0,141695.0,599.0,234265.0,1077.0,13900.0,58.0,7565.0,34.0,6062.5,31.0,36540
0,2021-11-30,5,580,1.0,14310,50,11,30,2021,19800.0,63.0,14027.857142857143,53.714285714285715,10844.642857142857,44.642857142857146,7904.666666666667,35.666666666666664,98195.0,376.0,151825.0,625.0,237140.0,1070.0,14310.0,58.0,9645.0,39.5,6062.5,31.0,29000
0,2021-12-01,6,580,1.0,8020,42,12,1,2021,14310.0,50.0,14203.57142857143,55.42857142857143,10626.785714285714,44.57142857142857,7989.0,35.96666666666667,99425.0,388.0,148775.0,624.0,239670.0,1079.0,14310.0,58.0,8120.0,39.0,6427.5,31.0,24360
0,2021-12-02,4,580,1.0,18405,71,12,2,2021,8020.0,42.0,16147.142857142857,62.142857142857146,11354.285714285714,47.07142857142857,8483.833333333334,37.733333333333334,113030.0,435.0,158960.0,659.0,254515.0,1132.0,18405.0,63.0,10657.5,46.0,6850.0,32.0,41180
0,2021-12-03,0,580,1.0,14635,59,12,3,2021,18405.0,71.0,15567.142857142857,59.857142857142854,11966.42857142857,49.0,8835.833333333334,38.8,108970.0,419.0,167530.0,686.0,265075.0,1164.0,14635.0,59.0,13597.5,54.0,6920.0,32.5,34220
0,2021-12-04,2,580,1.0,14685,70,12,4,2021,14635.0,59.0,15679.285714285714,61.57142857142857,12065.714285714286,48.857142857142854,9199.166666666666,40.5,109755.0,431.0,168920.0,684.0,275975.0,1215.0,14685.0,63.0,14105.0,54.0,6980.0,34.5,40600
0,2021-12-05,3,580,1.0,13520,61,12,5,2021,14685.0,70.0,14767.857142857143,59.42857142857143,12537.857142857143,50.92857142857143,9529.333333333334,41.833333333333336,103375.0,416.0,175530.0,713.0,285880.0,1255.0,14635.0,61.0,14105.0,58.5,7525.0,36.5,35380
0,2021-12-06,1,580,1.0,7640,37,12,6,2021,13520.0,61.0,13030.714285714286,55.714285714285715,12717.142857142857,52.285714285714285,9549.666666666666,41.96666666666667,91215.0,390.0,178040.0,732.0,286490.0,1259.0,14310.0,59.0,14105.0,58.5,7830.0,37.0,21460
0,2021-12-07,5,580,1.0,16595,63,12,7,2021,7640.0,37.0,13357.142857142857,57.57142857142857,13692.5,55.642857142857146,9948.5,43.13333333333333,93500.0,403.0,191695.0,779.0,298455.0,1294.0,14635.0,61.0,14472.5,60.0,8120.0,39.5,36540
0,2021-12-08,6,580,1.0,10600,47,12,8,2021,16595.0,63.0,13725.714285714286,58.285714285714285,13964.642857142857,56.857142857142854,10070.833333333334,43.46666666666667,96080.0,408.0,195505.0,796.0,302125.0,1304.0,14635.0,61.0,14472.5,60.0,9357.5,42.0,27260
0,2021-12-09,4,580,1.0,22180,69,12,9,2021,10600.0,47.0,14265.0,58.0,15206.07142857143,60.07142857142857,10674.666666666666,44.93333333333333,99855.0,406.0,212885.0,841.0,320240.0,1348.0,14635.0,61.0,14660.0,62.0,10545.0,42.5,40020
0,2021-12-10,0,580,1.0,25195,92,12,10,2021,22180.0,69.0,15773.57142857143,62.714285714285715,15670.357142857143,61.285714285714285,11380.0,47.266666666666666,110415.0,439.0,219385.0,858.0,341400.0,1418.0,14685.0,63.0,14660.0,62.0,10597.5,43.0,53360
0,2021-12-11,2,580,1.0,32280,134,12,11,2021,25195.0,92.0,18287.14285714286,71.85714285714286,16983.214285714286,66.71428571428571,12326.166666666666,50.93333333333333,128010.0,503.0,237765.0,934.0,369785.0,1528.0,16595.0,63.0,15640.0,63.0,10835.0,45.0,77720
0,2021-12-12,3,580,1.0,18205,80,12,12,2021,32280.0,134.0,18956.428571428572,74.57142857142857,16862.14285714286,67.0,12731.0,52.666666666666664,132695.0,522.0,236070.0,938.0,381930.0,1580.0,18205.0,69.0,15640.0,63.0,12182.5,48.5,46400
0,2021-12-13,1,580,1.0,21720,73,12,13,2021,18205.0,80.0,20967.85714285714,79.71428571428571,16999.285714285714,67.71428571428571,13105.166666666666,53.7,146775.0,558.0,237990.0,948.0,393155.0,1611.0,21720.0,73.0,15640.0,66.0,13407.5,54.0,42340
0,2021-12-14,5,580,1.0,21830,92,12,14,2021,21720.0,73.0,21715.714285714286,83.85714285714286,17536.428571428572,70.71428571428571,13479.666666666666,55.333333333333336,152010.0,587.0,245510.0,990.0,404390.0,1660.0,21830.0,80.0,17400.0,69.5,13710.0,58.5,53360
0,2021-12-15,6,580,1.0,15725,66,12,15,2021,21830.0,92.0,22447.85714285714,86.57142857142857,18086.785714285714,72.42857142857143,13908.0,56.833333333333336,157135.0,606.0,253215.0,1014.0,417240.0,1705.0,21830.0,80.0,17400.0,69.5,14105.0,60.0,38280
2,2021-10-15,0,810,3.0,20145,93,10,15,2021,29820.0,121.0,42307.142857142855,154.14285714285714,48545.357142857145,163.85714285714286,42557.5,144.5,296150.0,1079.0,679635.0,2294.0,1276725.0,4335.0,29820.0,121.0,49112.5,170.5,46112.5,134.5,75330
2,2021-10-16,2,810,3.0,25280,91,10,16,2021,20145.0,93.0,37590.71428571428,138.85714285714286,46607.5,156.85714285714286,42611.0,144.06666666666666,263135.0,972.0,652505.0,2196.0,1278330.0,4322.0,28330.0,111.0,47052.5,162.5,46112.5,134.5,73710
2,2021-10-17,3,810,3.0,17650,80,10,17,2021,25280.0,91.0,28423.571428571428,109.57142857142857,44513.57142857143,150.5,42379.0,142.6,198965.0,767.0,623190.0,2107.0,1271370.0,4278.0,26655.0,93.0,46200.0,143.0,46112.5,134.5,64800
2,2021-10-18,1,810,3.0,36715,156,10,18,2021,17650.0,80.0,26370.714285714286,106.0,43903.21428571428,150.5,43114.833333333336,145.6,184595.0,742.0,614645.0,2107.0,1293445.0,4368.0,26655.0,93.0,41927.5,143.0,46112.5,147.5,126360
2,2021-10-19,5,810,3.0,33465,142,10,19,2021,36715.0,156.0,27104.285714285714,113.42857142857143,42926.42857142857,151.35714285714286,43561.666666666664,147.8,189730.0,794.0,600970.0,2119.0,1306850.0,4434.0,26655.0,111.0,35090.0,149.0,46112.5,149.0,115020
2,2021-10-20,6,810,3.0,28420,109,10,20,2021,33465.0,142.0,27356.428571428572,113.14285714285714,40417.142857142855,145.57142857142858,43873.833333333336,148.3,191495.0,792.0,565840.0,2038.0,1316215.0,4449.0,28420.0,109.0,31642.5,131.5,46112.5,149.0,88290
2,2021-10-21,4,810,3.0,18490,83,10,21,2021,28420.0,109.0,25737.85714285714,107.71428571428571,37798.92857142857,139.21428571428572,44176.166666666664,149.3,180165.0,754.0,529185.0,1949.0,1325285.0,4479.0,25280.0,93.0,29120.0,116.0,46112.5,149.0,67230
2,2021-10-22,0,810,3.0,23635,110,10,22,2021,18490.0,83.0,26236.428571428572,110.14285714285714,34271.78571428572,132.14285714285714,44549.0,150.5,183655.0,771.0,479805.0,1850.0,1336470.0,4515.0,25280.0,109.0,28375.0,110.5,46112.5,149.0,89100
2,2021-10-23,2,810,3.0,22705,109,10,23,2021,23635.0,110.0,25868.571428571428,112.71428571428571,31729.64285714286,125.78571428571429,44665.833333333336,151.93333333333334,181080.0,789.0,444215.0,1761.0,1339975.0,4558.0,23635.0,109.0,27492.5,109.5,46112.5,149.0,88290
2,2021-10-24,3,810,3.0,25755,117,10,24,2021,22705.0,109.0,27026.428571428572,118.0,27725.0,113.78571428571429,44975.0,153.33333333333334,189185.0,826.0,388150.0,1593.0,1349250.0,4600.0,25755.0,110.0,26205.0,109.5,46112.5,149.0,94770
2,2021-10-25,1,810,3.0,15145,67,10,25,2021,25755.0,117.0,23945.0,105.28571428571429,25157.85714285714,105.64285714285714,42952.5,148.16666666666666,167615.0,737.0,352210.0,1479.0,1288575.0,4445.0,23635.0,109.0,25517.5,109.0,40987.5,140.5,54270
2,2021-10-26,5,810,3.0,18875,66,10,26,2021,15145.0,67.0,21860.714285714286,94.42857142857143,24482.5,103.92857142857143,40682.166666666664,141.43333333333334,153025.0,661.0,342755.0,1455.0,1220465.0,4243.0,22705.0,109.0,24457.5,109.0,36467.5,134.5,53460
2,2021-10-27,6,810,3.0,27630,122,10,27,2021,18875.0,66.0,21747.85714285714,96.28571428571429,24552.14285714286,104.71428571428571,39043.0,138.26666666666668,152235.0,674.0,343730.0,1466.0,1171290.0,4148.0,22705.0,109.0,24457.5,109.0,34842.5,126.0,98820
2,2021-10-28,4,810,3.0,17585,74,10,28,2021,27630.0,122.0,21618.571428571428,95.0,23678.214285714286,101.35714285714286,37615.333333333336,134.63333333333333,151330.0,665.0,331495.0,1419.0,1128460.0,4039.0,22705.0,109.0,23170.0,101.0,31642.5,121.5,59940
2,2021-10-29,0,810,3.0,14955,86,10,29,2021,17585.0,74.0,20378.571428571428,91.57142857142857,23307.5,100.85714285714286,36342.833333333336,132.86666666666667,142650.0,641.0,326305.0,1412.0,1090285.0,3986.0,18875.0,86.0,23170.0,100.0,29120.0,119.0,69660
2,2021-10-30,2,810,3.0,13260,68,10,30,2021,14955.0,86.0,19029.285714285714,85.71428571428571,22448.928571428572,99.21428571428571,35577.5,131.26666666666668,133205.0,600.0,314285.0,1389.0,1067325.0,3938.0,17585.0,74.0,20790.0,97.5,28375.0,119.0,55080
2,2021-10-31,3,810,3.0,9400,65,10,31,2021,13260.0,68.0,16692.85714285714,78.28571428571429,21859.64285714286,98.14285714285714,34286.666666666664,127.96666666666667,116850.0,548.0,306035.0,1374.0,1028600.0,3839.0,15145.0,68.0,20790.0,97.5,27980.0,114.0,52650
2,2021-11-01,1,810,3.0,8295,43,11,1,2021,9400.0,65.0,15714.285714285714,74.85714285714286,19829.64285714286,90.07142857142857,32816.166666666664,123.1,110000.0,524.0,277615.0,1261.0,984485.0,3693.0,14955.0,68.0,18682.5,84.5,27142.5,110.5,34830
2,2021-11-02,5,810,3.0,13630,62,11,2,2021,8295.0,43.0,14965.0,74.28571428571429,18412.85714285714,84.35714285714286,31705.0,119.53333333333333,104755.0,520.0,257780.0,1181.0,951150.0,3586.0,13630.0,68.0,18037.5,78.5,26205.0,109.5,50220
2,2021-11-03,6,810,3.0,15830,78,11,3,2021,13630.0,62.0,13279.285714285714,68.0,17513.571428571428,82.14285714285714,30724.0,116.93333333333334,92955.0,476.0,245190.0,1150.0,921720.0,3508.0,13630.0,68.0,16707.5,76.0,25517.5,109.0,63180
2,2021-11-04,4,810,3.0,8250,50,11,4,2021,15830.0,78.0,11945.714285714286,64.57142857142857,16782.14285714286,79.78571428571429,29427.666666666668,114.26666666666667,83620.0,452.0,234950.0,1117.0,882830.0,3428.0,13260.0,65.0,15487.5,71.0,24457.5,101.0,40500
2,2021-11-05,0,810,3.0,12900,66,11,5,2021,8250.0,50.0,11652.142857142857,61.714285714285715,16015.357142857143,76.64285714285714,27739.333333333332,110.13333333333334,81565.0,432.0,224215.0,1073.0,832180.0,3304.0,12900.0,65.0,15050.0,67.5,23170.0,92.0,53460
2,2021-11-06,2,810,3.0,14750,85,11,6,2021,12900.0,66.0,11865.0,64.14285714285714,15447.142857142857,74.92857142857143,26392.833333333332,107.23333333333333,83055.0,449.0,216260.0,1049.0,791785.0,3217.0,12900.0,65.0,14852.5,67.5,21425.0,90.5,68850
2,2021-11-07,3,810,3.0,6030,41,11,7,2021,14750.0,85.0,11383.57142857143,60.714285714285715,14038.214285714286,69.5,24160.0,101.63333333333334,79685.0,425.0,196535.0,973.0,724800.0,3049.0,12900.0,62.0,14190.0,66.5,19510.0,88.0,33210
2,2021-11-08,1,810,3.0,8735,45,11,8,2021,6030.0,41.0,11446.42857142857,61.0,13580.357142857143,67.92857142857143,22508.0,96.53333333333333,80125.0,427.0,190125.0,951.0,675240.0,2896.0,12900.0,62.0,13445.0,66.0,18682.5,85.5,36450
2,2021-11-09,5,810,3.0,9485,56,11,9,2021,8735.0,45.0,10854.285714285714,60.142857142857146,12909.642857142857,67.21428571428571,20096.833333333332,88.9,75980.0,421.0,180735.0,941.0,602905.0,2667.0,9485.0,56.0,13080.0,65.5,18070.0,84.0,45360
2,2021-11-10,6,810,3.0,14915,68,11,10,2021,9485.0,56.0,10723.57142857143,58.714285714285715,12001.42857142857,63.357142857142854,18891.166666666668,85.13333333333334,75065.0,411.0,168020.0,887.0,566735.0,2554.0,9485.0,56.0,13080.0,65.5,17617.5,81.5,55080
2,2021-11-11,4,810,3.0,15050,72,11,11,2021,14915.0,68.0,11695.0,61.857142857142854,11820.357142857143,63.214285714285715,18448.5,84.53333333333333,81865.0,433.0,165485.0,885.0,553455.0,2536.0,12900.0,66.0,13080.0,65.5,16707.5,79.0,58320
2,2021-11-12,0,810,3.0,16105,79,11,12,2021,15050.0,72.0,12152.857142857143,63.714285714285715,11902.5,62.714285714285715,18096.833333333332,83.46666666666667,85070.0,446.0,166635.0,878.0,542905.0,2504.0,14750.0,68.0,13080.0,65.5,15967.5,78.5,63990
2,2021-11-13,2,810,3.0,21885,100,11,13,2021,16105.0,79.0,13172.142857142857,65.85714285714286,12518.57142857143,65.0,17832.333333333332,82.76666666666667,92205.0,461.0,175260.0,910.0,534970.0,2483.0,14915.0,68.0,13265.0,65.5,15967.5,78.5,81000
2,2021-11-14,3,810,3.0,11765,73,11,14,2021,21885.0,100.0,13991.42857142857,70.42857142857143,12687.5,65.57142857142857,17553.0,82.1,97940.0,493.0,177625.0,918.0,526590.0,2463.0,14915.0,72.0,13265.0,67.0,15487.5,76.0,59130
2,2021-11-15,1,810,3.0,10250,57,11,15,2021,11765.0,73.0,14207.857142857143,72.14285714285714,12827.142857142857,66.57142857142857,17052.0,80.96666666666667,99455.0,505.0,179580.0,932.0,511560.0,2429.0,14915.0,72.0,13265.0,67.0,15097.5,73.5,46170
2,2021-11-16,5,810,3.0,8415,38,11,16,2021,10250.0,57.0,14055.0,69.57142857142857,12454.642857142857,64.85714285714286,16744.166666666668,79.56666666666666,98385.0,487.0,174365.0,908.0,502325.0,2387.0,14915.0,72.0,12332.5,67.0,15002.5,72.5,30780
2,2021-11-17,6,810,3.0,15010,90,11,17,2021,8415.0,38.0,14068.57142857143,72.71428571428571,12396.07142857143,65.71428571428571,16020.666666666666,77.36666666666666,98480.0,509.0,173545.0,920.0,480620.0,2321.0,15010.0,73.0,12332.5,67.0,14982.5,72.5,72900
2,2021-11-18,4,810,3.0,14335,81,11,18,2021,15010.0,90.0,13966.42857142857,74.0,12830.714285714286,67.92857142857143,15383.0,75.33333333333333,97765.0,518.0,179630.0,951.0,461490.0,2260.0,14335.0,79.0,13617.5,70.0,14935.0,72.5,65610
2,2021-11-19,0,810,3.0,13335,80,11,19,2021,14335.0,81.0,13570.714285714286,74.14285714285714,12861.785714285714,68.92857142857143,14880.166666666666,74.36666666666666,94995.0,519.0,180065.0,965.0,446405.0,2231.0,13335.0,80.0,13835.0,72.5,14832.5,72.5,64800
2,2021-11-20,2,810,3.0,25960,117,11,20,2021,13335.0,80.0,14152.857142857143,76.57142857142857,13662.5,71.21428571428571,15129.166666666666,75.5,99070.0,536.0,191275.0,997.0,453875.0,2265.0,13335.0,80.0,13835.0,72.5,14832.5,72.5,94770
2,2021-11-21,3,810,3.0,13040,65,11,21,2021,25960.0,117.0,14335.0,75.42857142857143,14163.214285714286,72.92857142857143,14776.0,74.0,100345.0,528.0,198285.0,1021.0,443280.0,2220.0,13335.0,80.0,13835.0,72.5,14542.5,70.0,52650
2,2021-11-22,1,810,3.0,16075,89,11,22,2021,13040.0,65.0,15167.142857142857,80.0,14687.5,76.07142857142857,14555.0,73.33333333333333,106170.0,560.0,205625.0,1065.0,436650.0,2200.0,14335.0,81.0,14625.0,76.0,14542.5,70.0,72090
2,2021-11-23,5,810,3.0,8630,50,11,23,2021,16075.0,89.0,15197.857142857143,81.71428571428571,14626.42857142857,75.64285714285714,13984.166666666666,71.1,106385.0,572.0,204770.0,1059.0,419525.0,2133.0,14335.0,81.0,14625.0,76.0,13982.5,68.0,40500
2,2021-11-24,6,810,3.0,6165,34,11,24,2021,8630.0,50.0,13934.285714285714,73.71428571428571,14001.42857142857,73.21428571428571,13684.833333333334,70.0,97540.0,516.0,196020.0,1025.0,410545.0,2100.0,13335.0,80.0,13835.0,76.0,13482.5,68.0,27540
2,2021-11-25,4,810,3.0,10920,65,11,25,2021,6165.0,34.0,13446.42857142857,71.42857142857143,13706.42857142857,72.71428571428571,13419.666666666666,69.96666666666667,94125.0,500.0,191890.0,1018.0,402590.0,2099.0,13040.0,65.0,13187.5,76.0,13297.5,68.0,52650
2,2021-11-26,0,810,3.0,57210,176,11,26,2021,10920.0,65.0,19714.285714285714,85.14285714285714,16642.5,79.64285714285714,14405.666666666666,71.76666666666667,138000.0,596.0,232995.0,1115.0,432170.0,2153.0,13040.0,65.0,13187.5,76.5,13297.5,68.0,142560
