shop_id,date,day_of_week,shop_area_sq_ft,Shop_profile,revenue,quantity_sold,month,day,year,revenue_lag1,quantity_sold_lag1,revenue_7d_mean,quantity_sold_7d_mean,revenue_14d_mean,quantity_sold_14d_mean,revenue_30d_mean,quantity_sold_30d_mean,area_sold_interaction
18,2021-11-19,0,411,,8270,44,11,19,2021,21490.0,87.0,12329.285714285714,58.714285714285715,11384.642857142857,56.357142857142854,15893.333333333334,71.03333333333333,18084
18,2021-11-20,2,411,,25415,106,11,20,2021,8270.0,44.0,14100.0,64.85714285714286,12665.714285714286,60.714285714285715,15404.833333333334,69.6,43566
18,2021-11-21,3,411,,13160,57,11,21,2021,25415.0,106.0,14172.142857142857,64.0,13134.285714285714,62.214285714285715,14952.0,68.43333333333334,23427
18,2021-11-22,1,411,,12090,52,11,22,2021,13160.0,57.0,14476.42857142857,65.85714285714286,13265.0,62.642857142857146,14327.666666666666,66.0,21372
18,2021-11-23,5,411,,11840,51,11,23,2021,12090.0,52.0,14905.0,66.28571428571429,13560.714285714286,63.07142857142857,13703.5,64.0,20961
18,2021-11-24,6,411,,13430,47,11,24,2021,11840.0,51.0,15099.285714285714,63.42857142857143,13824.285714285714,62.142857142857146,13254.833333333334,61.9,19317
18,2021-11-25,4,411,,3120,21,11,25,2021,13430.0,47.0,12475.0,54.0,12825.714285714286,58.0,12838.833333333334,60.5,8631
18,2021-11-26,0,411,,71945,203,11,26,2021,3120.0,21.0,21571.428571428572,76.71428571428571,16950.35714285714,67.71428571428571,14656.666666666666,65.2,83433
18,2021-11-27,2,411,,67380,177,11,27,2021,71945.0,203.0,27566.428571428572,86.85714285714286,20833.214285714286,75.85714285714286,16050.5,68.06666666666666,72747
18,2021-11-28,3,411,,54130,164,11,28,2021,67380.0,177.0,33419.28571428572,102.14285714285714,23795.714285714286,83.07142857142857,17485.666666666668,71.36666666666666,67404
18,2021-11-29,1,411,,24560,84,11,29,2021,54130.0,164.0,35200.71428571428,106.71428571428571,24838.571428571428,86.28571428571429,17921.166666666668,72.1,34524
18,2021-11-30,5,411,,34450,136,11,30,2021,24560.0,84.0,38430.71428571428,118.85714285714286,26667.85714285714,92.57142857142857,18535.0,73.8,55896
18,2021-12-01,6,411,,28980,114,12,1,2021,34450.0,136.0,40652.142857142855,128.42857142857142,27875.714285714286,95.92857142857143,19179.333333333332,75.73333333333333,46854
18,2021-12-02,4,411,,40720,130,12,2,2021,28980.0,114.0,46023.57142857143,144.0,29249.285714285714,99.0,19999.833333333332,77.66666666666667,53430
18,2021-12-03,0,411,,62055,205,12,3,2021,40720.0,130.0,44610.71428571428,144.28571428571428,33091.07142857143,110.5,21459.0,81.56666666666666,84255
18,2021-12-04,2,411,,46705,151,12,4,2021,62055.0,205.0,41657.142857142855,140.57142857142858,34611.78571428572,113.71428571428571,22630.833333333332,84.6,62061
18,2021-12-05,3,411,,34650,117,12,5,2021,46705.0,151.0,38874.28571428572,133.85714285714286,36146.78571428572,118.0,23467.166666666668,86.8,48087
18,2021-12-06,1,411,,31730,121,12,6,2021,34650.0,117.0,39898.57142857143,139.14285714285714,37549.642857142855,122.92857142857143,24275.5,89.33333333333333,49731
18,2021-12-07,5,411,,21890,82,12,7,2021,31730.0,121.0,38104.28571428572,131.42857142857142,38267.5,125.14285714285714,24785.166666666668,90.86666666666666,33702
18,2021-12-08,6,411,,26540,79,12,8,2021,21890.0,82.0,37755.71428571428,126.42857142857143,39203.92857142857,127.42857142857143,25327.833333333332,91.96666666666667,32469
18,2021-12-09,4,411,,49030,138,12,9,2021,26540.0,79.0,38942.857142857145,127.57142857142857,42483.21428571428,135.78571428571428,26705.5,95.06666666666666,56718
18,2021-12-10,0,411,,56520,199,12,10,2021,49030.0,138.0,38152.142857142855,126.71428571428571,41381.42857142857,135.5,28264.833333333332,99.7,81789
18,2021-12-11,2,411,,48345,197,12,11,2021,56520.0,199.0,38386.42857142857,133.28571428571428,40021.78571428572,136.92857142857142,29306.333333333332,103.63333333333334,80967
18,2021-12-12,3,411,,43380,139,12,12,2021,48345.0,197.0,39633.57142857143,136.42857142857142,39253.92857142857,135.14285714285714,30279.0,106.03333333333333,57129
18,2021-12-13,1,411,,34620,101,12,13,2021,43380.0,139.0,40046.42857142857,133.57142857142858,39972.5,136.35714285714286,30999.0,107.3,41511
18,2021-12-14,5,411,,31820,113,12,14,2021,34620.0,101.0,41465.0,138.0,39784.642857142855,134.71428571428572,31637.833333333332,108.96666666666667,46443
18,2021-12-15,6,411,,18110,67,12,15,2021,31820.0,113.0,40260.71428571428,136.28571428571428,39008.21428571428,131.35714285714286,31909.5,109.9,27537
22,2021-10-15,0,617,,28345,102,10,15,2021,26655.0,111.0,21052.85714285714,92.14285714285714,20853.571428571428,93.71428571428571,18317.333333333332,83.5,62934
22,2021-10-16,2,617,,38630,142,10,16,2021,28345.0,102.0,24187.14285714286,100.28571428571429,22472.85714285714,98.28571428571429,19246.333333333332,86.23333333333333,87614
22,2021-10-17,3,617,,29050,124,10,17,2021,38630.0,142.0,24260.714285714286,99.28571428571429,23013.214285714286,99.35714285714286,19901.0,88.63333333333334,76508
22,2021-10-18,1,617,,29600,121,10,18,2021,29050.0,124.0,24689.285714285714,102.0,23149.64285714286,99.28571428571429,20268.333333333332,90.36666666666666,74657
22,2021-10-19,5,617,,33605,155,10,19,2021,29600.0,121.0,27959.285714285714,115.85714285714286,23927.5,103.78571428571429,20657.666666666668,92.36666666666666,95635
22,2021-10-20,6,617,,19810,80,10,20,2021,33605.0,155.0,29385.0,119.28571428571429,24173.571428571428,103.0,20967.166666666668,92.7,49360
22,2021-10-21,4,617,,27710,91,10,21,2021,19810.0,80.0,29535.714285714286,116.42857142857143,25162.85714285714,104.21428571428571,21672.166666666668,94.33333333333333,56147
22,2021-10-22,0,617,,34010,121,10,22,2021,27710.0,91.0,30345.0,119.14285714285714,25698.928571428572,105.64285714285714,22431.666666666668,96.53333333333333,74657
22,2021-10-23,2,617,,19345,109,10,23,2021,34010.0,121.0,27590.0,114.42857142857143,25888.571428571428,107.35714285714286,22722.333333333332,98.56666666666666,67253
22,2021-10-24,3,617,,22760,96,10,24,2021,19345.0,109.0,26691.428571428572,110.42857142857143,25476.071428571428,104.85714285714286,22974.0,99.33333333333333,59232
22,2021-10-25,1,617,,13275,82,10,25,2021,22760.0,96.0,24359.285714285714,104.85714285714286,24524.285714285714,103.42857142857143,22333.666666666668,97.73333333333333,50594
22,2021-10-26,5,617,,12530,49,10,26,2021,13275.0,82.0,21348.571428571428,89.71428571428571,24653.928571428572,102.78571428571429,22017.833333333332,96.03333333333333,30233
22,2021-10-27,6,617,,19770,88,10,27,2021,12530.0,49.0,21342.85714285714,90.85714285714286,25363.928571428572,105.07142857142857,21673.0,95.0,54296
22,2021-10-28,4,617,,14580,63,10,28,2021,19770.0,88.0,19467.14285714286,86.85714285714286,24501.428571428572,101.64285714285714,21835.333333333332,95.26666666666667,38871
22,2021-10-29,0,617,,12750,64,10,29,2021,14580.0,63.0,16430.0,78.71428571428571,23387.5,98.92857142857143,21813.5,95.36666666666666,39488
22,2021-10-30,2,617,,10600,53,10,30,2021,12750.0,64.0,15180.714285714286,70.71428571428571,21385.35714285714,92.57142857142857,21758.833333333332,95.06666666666666,32701
22,2021-10-31,3,617,,16535,80,10,31,2021,10600.0,53.0,14291.42857142857,68.42857142857143,20491.428571428572,89.42857142857143,21550.333333333332,94.33333333333333,49360
22,2021-11-01,1,617,,14380,67,11,1,2021,16535.0,80.0,14449.285714285714,66.28571428571429,19404.285714285714,85.57142857142857,21497.666666666668,93.96666666666667,41339
22,2021-11-02,5,617,,14470,64,11,2,2021,14380.0,67.0,14726.42857142857,68.42857142857143,18037.5,79.07142857142857,21263.833333333332,92.46666666666667,39488
22,2021-11-03,6,617,,9160,53,11,3,2021,14470.0,64.0,13210.714285714286,63.42857142857143,17276.785714285714,77.14285714285714,20646.166666666668,90.16666666666667,32701
22,2021-11-04,4,617,,14630,69,11,4,2021,9160.0,53.0,13217.857142857143,64.28571428571429,16342.5,75.57142857142857,20376.666666666668,89.4,42573
22,2021-11-05,0,617,,10770,61,11,5,2021,14630.0,69.0,12935.0,63.857142857142854,14682.5,71.28571428571429,20190.166666666668,88.4,37637
22,2021-11-06,2,617,,16820,79,11,6,2021,10770.0,61.0,13823.57142857143,67.57142857142857,14502.142857142857,69.14285714285714,20288.833333333332,88.56666666666666,48743
22,2021-11-07,3,617,,16050,72,11,7,2021,16820.0,79.0,13754.285714285714,66.42857142857143,14022.857142857143,67.42857142857143,19940.333333333332,87.6,44424
22,2021-11-08,1,617,,11965,55,11,8,2021,16050.0,72.0,13409.285714285714,64.71428571428571,13929.285714285714,65.5,19782.833333333332,86.6,33935
22,2021-11-09,5,617,,12045,62,11,9,2021,11965.0,55.0,13062.857142857143,64.42857142857143,13894.642857142857,66.42857142857143,19233.166666666668,84.3,38254
22,2021-11-10,6,617,,13395,79,11,10,2021,12045.0,62.0,13667.857142857143,68.14285714285714,13439.285714285714,65.78571428571429,18793.0,83.53333333333333,48743
22,2021-11-11,4,617,,11805,55,11,11,2021,13395.0,79.0,13264.285714285714,66.14285714285714,13241.07142857143,65.21428571428571,18829.333333333332,83.43333333333334,33935
22,2021-11-12,0,617,,9910,54,11,12,2021,11805.0,55.0,13141.42857142857,65.14285714285714,13038.214285714286,64.5,18832.0,83.36666666666666,33318
22,2021-11-13,2,617,,22180,111,11,13,2021,9910.0,54.0,13907.142857142857,69.71428571428571,13865.357142857143,68.64285714285714,18682.833333333332,83.36666666666666,68487
22,2021-11-14,3,617,,12065,63,11,14,2021,22180.0,111.0,13337.857142857143,68.42857142857143,13546.07142857143,67.42857142857143,18140.166666666668,82.06666666666666,38871
22,2021-11-15,1,617,,12500,52,11,15,2021,12065.0,63.0,13414.285714285714,68.0,13411.785714285714,66.35714285714286,17269.166666666668,79.06666666666666,32084
22,2021-11-16,5,617,,12730,57,11,16,2021,12500.0,52.0,13512.142857142857,67.28571428571429,13287.5,65.85714285714286,16725.166666666668,76.83333333333333,35169
22,2021-11-17,6,617,,13910,61,11,17,2021,12730.0,57.0,13585.714285714286,64.71428571428571,13626.785714285714,66.42857142857143,16202.166666666666,74.83333333333333,37637
22,2021-11-18,4,617,,18110,86,11,18,2021,13910.0,61.0,14486.42857142857,69.14285714285714,13875.357142857143,67.64285714285714,15685.666666666666,72.53333333333333,53062
22,2021-11-19,0,617,,12850,57,11,19,2021,18110.0,86.0,14906.42857142857,69.57142857142857,14023.92857142857,67.35714285714286,15453.666666666666,71.76666666666667,35169
22,2021-11-20,2,617,,17995,98,11,20,2021,12850.0,57.0,14308.57142857143,67.71428571428571,14107.857142857143,68.71428571428571,15129.833333333334,72.0,60466
22,2021-11-21,3,617,,15740,84,11,21,2021,17995.0,98.0,14833.57142857143,70.71428571428571,14085.714285714286,69.57142857142857,14520.833333333334,70.76666666666667,51828
22,2021-11-22,1,617,,15705,74,11,22,2021,15740.0,84.0,15291.42857142857,73.85714285714286,14352.857142857143,70.92857142857143,14399.5,69.6,45658
22,2021-11-23,5,617,,13330,63,11,23,2021,15705.0,74.0,15377.142857142857,74.71428571428571,14444.642857142857,71.0,14085.166666666666,68.5,38871
22,2021-11-24,6,617,,9820,56,11,24,2021,13330.0,63.0,14792.857142857143,74.0,14189.285714285714,69.35714285714286,13970.0,67.63333333333334,34552
22,2021-11-25,4,617,,10920,50,11,25,2021,9820.0,56.0,13765.714285714286,68.85714285714286,14126.07142857143,69.0,13916.333333333334,67.66666666666667,30850
22,2021-11-26,0,617,,35330,131,11,26,2021,10920.0,50.0,16977.14285714286,79.42857142857143,15941.785714285714,74.5,14435.0,69.1,80827
