shop_id,date,day_of_week,shop_area_sq_ft,Shop_profile,revenue,quantity_sold,month,day,year,revenue_lag1,quantity_sold_lag1,revenue_7d_mean,quantity_sold_7d_mean,revenue_14d_mean,quantity_sold_14d_mean,revenue_30d_mean,quantity_sold_30d_mean,area_sold_interaction
0,2021-11-02,5,580,1.0,3560,18,11,2,2021,5490.0,33.0,7837.857142857143,38.714285714285715,9302.857142857143,42.357142857142854,,,10440
0,2021-11-03,6,580,1.0,4075,27,11,3,2021,3560.0,18.0,7398.571428571428,37.714285714285715,8828.92857142857,40.357142857142854,,,15660
0,2021-11-04,4,580,1.0,3785,19,11,4,2021,4075.0,27.0,6926.428571428572,34.42857142857143,8199.285714285714,38.285714285714285,,,11020
0,2021-11-05,0,580,1.0,3615,21,11,5,2021,3785.0,19.0,6146.428571428572,32.0,7635.357142857143,36.142857142857146,,,12180
0,2021-11-06,2,580,1.0,7030,33,11,6,2021,3615.0,21.0,5570.0,29.714285714285715,7275.357142857143,34.857142857142854,,,19140
0,2021-11-07,3,580,1.0,4630,28,11,7,2021,7030.0,33.0,4597.857142857143,25.571428571428573,7038.571428571428,34.07142857142857,,,16240
0,2021-11-08,1,580,1.0,6930,37,11,8,2021,4630.0,28.0,4803.571428571428,26.142857142857142,6733.571428571428,33.785714285714285,,,21460
0,2021-11-09,5,580,1.0,4065,25,11,9,2021,6930.0,37.0,4875.714285714285,27.142857142857142,6356.785714285715,32.92857142857143,,,14500
0,2021-11-10,6,580,1.0,4035,22,11,10,2021,4065.0,25.0,4870.0,26.428571428571427,6134.285714285715,32.07142857142857,,,12760
0,2021-11-11,4,580,1.0,3895,24,11,11,2021,4035.0,22.0,4885.714285714285,27.142857142857142,5906.071428571428,30.785714285714285,,,13920
0,2021-11-12,0,580,1.0,6060,28,11,12,2021,3895.0,24.0,5235.0,28.142857142857142,5690.714285714285,30.071428571428573,,,16240
0,2021-11-13,2,580,1.0,10495,42,11,13,2021,6060.0,28.0,5730.0,29.428571428571427,5650.0,29.571428571428573,8585.833333333334,39.53333333333333,24360
0,2021-11-14,3,580,1.0,10595,43,11,14,2021,10495.0,42.0,6582.142857142857,31.571428571428573,5590.0,28.571428571428573,8582.0,39.7,24940
0,2021-11-15,1,580,1.0,2875,21,11,15,2021,10595.0,43.0,6002.857142857143,29.285714285714285,5403.214285714285,27.714285714285715,8066.5,38.0,12180
0,2021-11-16,5,580,1.0,4180,24,11,16,2021,2875.0,21.0,6019.285714285715,29.142857142857142,5447.5,28.142857142857142,7805.333333333333,37.0,13920
0,2021-11-17,6,580,1.0,11070,43,11,17,2021,4180.0,24.0,7024.285714285715,32.142857142857146,5947.142857142857,29.285714285714285,7780.5,36.43333333333333,24940
0,2021-11-18,4,580,1.0,8220,36,11,18,2021,11070.0,43.0,7642.142857142857,33.857142857142854,6263.928571428572,30.5,7526.5,35.53333333333333,20880
0,2021-11-19,0,580,1.0,6065,32,11,19,2021,8220.0,36.0,7642.857142857143,34.42857142857143,6438.928571428572,31.285714285714285,7371.666666666667,34.766666666666666,18560
0,2021-11-20,2,580,1.0,13295,72,11,20,2021,6065.0,32.0,8042.857142857143,38.714285714285715,6886.428571428572,34.07142857142857,7394.833333333333,35.56666666666667,41760
0,2021-11-21,3,580,1.0,6910,32,11,21,2021,13295.0,72.0,7516.428571428572,37.142857142857146,7049.285714285715,34.357142857142854,7241.5,34.93333333333333,18560
0,2021-11-22,1,580,1.0,5130,18,11,22,2021,6910.0,32.0,7838.571428571428,36.714285714285715,6920.714285714285,33.0,7010.166666666667,33.833333333333336,10440
0,2021-11-23,5,580,1.0,2940,16,11,23,2021,5130.0,18.0,7661.428571428572,35.57142857142857,6840.357142857143,32.357142857142854,6843.333333333333,33.06666666666667,9280
0,2021-11-24,6,580,1.0,6790,30,11,24,2021,2940.0,16.0,7050.0,33.714285714285715,7037.142857142857,32.92857142857143,6696.333333333333,32.7,17400
0,2021-11-25,4,580,1.0,4800,24,11,25,2021,6790.0,30.0,6561.428571428572,32.0,7101.785714285715,32.92857142857143,6545.0,32.266666666666666,13920
0,2021-11-26,0,580,1.0,18695,75,11,26,2021,4800.0,24.0,8365.714285714286,38.142857142857146,8004.285714285715,36.285714285714285,6929.833333333333,33.63333333333333,43500
0,2021-11-27,2,580,1.0,13900,58,11,27,2021,18695.0,75.0,8452.142857142857,36.142857142857146,8247.5,37.42857142857143,7156.833333333333,34.166666666666664,33640
0,2021-11-28,3,580,1.0,19900,76,11,28,2021,13900.0,58.0,10307.857142857143,42.42857142857143,8912.142857142857,39.785714285714285,7517.666666666667,35.43333333333333,44080
0,2021-11-29,1,580,1.0,19800,63,11,29,2021,19900.0,76.0,12403.57142857143,48.857142857142854,10121.07142857143,42.785714285714285,7808.833333333333,35.9,36540
0,2021-11-30,5,580,1.0,14310,50,11,30,2021,19800.0,63.0,14027.857142857143,53.714285714285715,10844.642857142857,44.642857142857146,7904.666666666667,35.666666666666664,29000
0,2021-12-01,6,580,1.0,8020,42,12,1,2021,14310.0,50.0,14203.57142857143,55.42857142857143,10626.785714285714,44.57142857142857,7989.0,35.96666666666667,24360
0,2021-12-02,4,580,1.0,18405,71,12,2,2021,8020.0,42.0,16147.142857142857,62.142857142857146,11354.285714285714,47.07142857142857,8483.833333333334,37.733333333333334,41180
0,2021-12-03,0,580,1.0,14635,59,12,3,2021,18405.0,71.0,15567.142857142857,59.857142857142854,11966.42857142857,49.0,8835.833333333334,38.8,34220
0,2021-12-04,2,580,1.0,14685,70,12,4,2021,14635.0,59.0,15679.285714285714,61.57142857142857,12065.714285714286,48.857142857142854,9199.166666666666,40.5,40600
0,2021-12-05,3,580,1.0,13520,61,12,5,2021,14685.0,70.0,14767.857142857143,59.42857142857143,12537.857142857143,50.92857142857143,9529.333333333334,41.833333333333336,35380
0,2021-12-06,1,580,1.0,7640,37,12,6,2021,13520.0,61.0,13030.714285714286,55.714285714285715,12717.142857142857,52.285714285714285,9549.666666666666,41.96666666666667,21460
0,2021-12-07,5,580,1.0,16595,63,12,7,2021,7640.0,37.0,13357.142857142857,57.57142857142857,13692.5,55.642857142857146,9948.5,43.13333333333333,36540
0,2021-12-08,6,580,1.0,10600,47,12,8,2021,16595.0,63.0,13725.714285714286,58.285714285714285,13964.642857142857,56.857142857142854,10070.833333333334,43.46666666666667,27260
0,2021-12-09,4,580,1.0,22180,69,12,9,2021,10600.0,47.0,14265.0,58.0,15206.07142857143,60.07142857142857,10674.666666666666,44.93333333333333,40020
0,2021-12-10,0,580,1.0,25195,92,12,10,2021,22180.0,69.0,15773.57142857143,62.714285714285715,15670.357142857143,61.285714285714285,11380.0,47.266666666666666,53360
0,2021-12-11,2,580,1.0,32280,134,12,11,2021,25195.0,92.0,18287.14285714286,71.85714285714286,16983.214285714286,66.71428571428571,12326.166666666666,50.93333333333333,77720
0,2021-12-12,3,580,1.0,18205,80,12,12,2021,32280.0,134.0,18956.428571428572,74.57142857142857,16862.14285714286,67.0,12731.0,52.666666666666664,46400
0,2021-12-13,1,580,1.0,21720,73,12,13,2021,18205.0,80.0,20967.85714285714,79.71428571428571,16999.285714285714,67.71428571428571,13105.166666666666,53.7,42340
0,2021-12-14,5,580,1.0,21830,92,12,14,2021,21720.0,73.0,21715.714285714286,83.85714285714286,17536.428571428572,70.71428571428571,13479.666666666666,55.333333333333336,53360
0,2021-12-15,6,580,1.0,15725,66,12,15,2021,21830.0,92.0,22447.85714285714,86.57142857142857,18086.785714285714,72.42857142857143,13908.0,56.833333333333336,38280
2,2021-10-15,0,810,3.0,20145,93,10,15,2021,29820.0,121.0,42307.142857142855,154.14285714285714,48545.357142857145,163.85714285714286,42557.5,144.5,75330
2,2021-10-16,2,810,3.0,25280,91,10,16,2021,20145.0,93.0,37590.71428571428,138.85714285714286,46607.5,156.85714285714286,42611.0,144.06666666666666,73710
2,2021-10-17,3,810,3.0,17650,80,10,17,2021,25280.0,91.0,28423.571428571428,109.57142857142857,44513.57142857143,150.5,42379.0,142.6,64800
2,2021-10-18,1,810,3.0,36715,156,10,18,2021,17650.0,80.0,26370.714285714286,106.0,43903.21428571428,150.5,43114.833333333336,145.6,126360
2,2021-10-19,5,810,3.0,33465,142,10,19,2021,36715.0,156.0,27104.285714285714,113.42857142857143,42926.42857142857,151.35714285714286,43561.666666666664,147.8,115020
2,2021-10-20,6,810,3.0,28420,109,10,20,2021,33465.0,142.0,27356.428571428572,113.14285714285714,40417.142857142855,145.57142857142858,43873.833333333336,148.3,88290
2,2021-10-21,4,810,3.0,18490,83,10,21,2021,28420.0,109.0,25737.85714285714,107.71428571428571,37798.92857142857,139.21428571428572,44176.166666666664,149.3,67230
2,2021-10-22,0,810,3.0,23635,110,10,22,2021,18490.0,83.0,26236.428571428572,110.14285714285714,34271.78571428572,132.14285714285714,44549.0,150.5,89100
2,2021-10-23,2,810,3.0,22705,109,10,23,2021,23635.0,110.0,25868.571428571428,112.71428571428571,31729.64285714286,125.78571428571429,44665.833333333336,151.93333333333334,88290
2,2021-10-24,3,810,3.0,25755,117,10,24,2021,22705.0,109.0,27026.428571428572,118.0,27725.0,113.78571428571429,44975.0,153.33333333333334,94770
2,2021-10-25,1,810,3.0,15145,67,10,25,2021,25755.0,117.0,23945.0,105.28571428571429,25157.85714285714,105.64285714285714,42952.5,148.16666666666666,54270
2,2021-10-26,5,810,3.0,18875,66,10,26,2021,15145.0,67.0,21860.714285714286,94.42857142857143,24482.5,103.92857142857143,40682.166666666664,141.43333333333334,53460
2,2021-10-27,6,810,3.0,27630,122,10,27,2021,18875.0,66.0,21747.85714285714,96.28571428571429,24552.14285714286,104.71428571428571,39043.0,138.26666666666668,98820
2,2021-10-28,4,810,3.0,17585,74,10,28,2021,27630.0,122.0,21618.571428571428,95.0,23678.214285714286,101.35714285714286,37615.333333333336,134.63333333333333,59940
2,2021-10-29,0,810,3.0,14955,86,10,29,2021,17585.0,74.0,20378.571428571428,91.57142857142857,23307.5,100.85714285714286,36342.833333333336,132.86666666666667,69660
2,2021-10-30,2,810,3.0,13260,68,10,30,2021,14955.0,86.0,19029.285714285714,85.71428571428571,22448.928571428572,99.21428571428571,35577.5,131.26666666666668,55080
2,2021-10-31,3,810,3.0,9400,65,10,31,2021,13260.0,68.0,16692.85714285714,78.28571428571429,21859.64285714286,98.14285714285714,34286.666666666664,127.96666666666667,52650
2,2021-11-01,1,810,3.0,8295,43,11,1,2021,9400.0,65.0,15714.285714285714,74.85714285714286,19829.64285714286,90.07142857142857,32816.166666666664,123.1,34830
2,2021-11-02,5,810,3.0,13630,62,11,2,2021,8295.0,43.0,14965.0,74.28571428571429,18412.85714285714,84.35714285714286,31705.0,119.53333333333333,50220
2,2021-11-03,6,810,3.0,15830,78,11,3,2021,13630.0,62.0,13279.285714285714,68.0,17513.571428571428,82.14285714285714,30724.0,116.93333333333334,63180
2,2021-11-04,4,810,3.0,8250,50,11,4,2021,15830.0,78.0,11945.714285714286,64.57142857142857,16782.14285714286,79.78571428571429,29427.666666666668,114.26666666666667,40500
2,2021-11-05,0,810,3.0,12900,66,11,5,2021,8250.0,50.0,11652.142857142857,61.714285714285715,16015.357142857143,76.64285714285714,27739.333333333332,110.13333333333334,53460
2,2021-11-06,2,810,3.0,14750,85,11,6,2021,12900.0,66.0,11865.0,64.14285714285714,15447.142857142857,74.92857142857143,26392.833333333332,107.23333333333333,68850
2,2021-11-07,3,810,3.0,6030,41,11,7,2021,14750.0,85.0,11383.57142857143,60.714285714285715,14038.214285714286,69.5,24160.0,101.63333333333334,33210
2,2021-11-08,1,810,3.0,8735,45,11,8,2021,6030.0,41.0,11446.42857142857,61.0,13580.357142857143,67.92857142857143,22508.0,96.53333333333333,36450
2,2021-11-09,5,810,3.0,9485,56,11,9,2021,8735.0,45.0,10854.285714285714,60.142857142857146,12909.642857142857,67.21428571428571,20096.833333333332,88.9,45360
2,2021-11-10,6,810,3.0,14915,68,11,10,2021,9485.0,56.0,10723.57142857143,58.714285714285715,12001.42857142857,63.357142857142854,18891.166666666668,85.13333333333334,55080
2,2021-11-11,4,810,3.0,15050,72,11,11,2021,14915.0,68.0,11695.0,61.857142857142854,11820.357142857143,63.214285714285715,18448.5,84.53333333333333,58320
2,2021-11-12,0,810,3.0,16105,79,11,12,2021,15050.0,72.0,12152.857142857143,63.714285714285715,11902.5,62.714285714285715,18096.833333333332,83.46666666666667,63990
2,2021-11-13,2,810,3.0,21885,100,11,13,2021,16105.0,79.0,13172.142857142857,65.85714285714286,12518.57142857143,65.0,17832.333333333332,82.76666666666667,81000
2,2021-11-14,3,810,3.0,11765,73,11,14,2021,21885.0,100.0,13991.42857142857,70.42857142857143,12687.5,65.57142857142857,17553.0,82.1,59130
2,2021-11-15,1,810,3.0,10250,57,11,15,2021,11765.0,73.0,14207.857142857143,72.14285714285714,12827.142857142857,66.57142857142857,17052.0,80.96666666666667,46170
2,2021-11-16,5,810,3.0,8415,38,11,16,2021,10250.0,57.0,14055.0,69.57142857142857,12454.642857142857,64.85714285714286,16744.166666666668,79.56666666666666,30780
2,2021-11-17,6,810,3.0,15010,90,11,17,2021,8415.0,38.0,14068.57142857143,72.71428571428571,12396.07142857143,65.71428571428571,16020.666666666666,77.36666666666666,72900
2,2021-11-18,4,810,3.0,14335,81,11,18,2021,15010.0,90.0,13966.42857142857,74.0,12830.714285714286,67.92857142857143,15383.0,75.33333333333333,65610
2,2021-11-19,0,810,3.0,13335,80,11,19,2021,14335.0,81.0,13570.714285714286,74.14285714285714,12861.785714285714,68.92857142857143,14880.166666666666,74.36666666666666,64800
2,2021-11-20,2,810,3.0,25960,117,11,20,2021,13335.0,80.0,14152.857142857143,76.57142857142857,13662.5,71.21428571428571,15129.166666666666,75.5,94770
2,2021-11-21,3,810,3.0,13040,65,11,21,2021,25960.0,117.0,14335.0,75.42857142857143,14163.214285714286,72.92857142857143,14776.0,74.0,52650
2,2021-11-22,1,810,3.0,16075,89,11,22,2021,13040.0,65.0,15167.142857142857,80.0,14687.5,76.07142857142857,14555.0,73.33333333333333,72090
2,2021-11-23,5,810,3.0,8630,50,11,23,2021,16075.0,89.0,15197.857142857143,81.71428571428571,14626.42857142857,75.64285714285714,13984.166666666666,71.1,40500
2,2021-11-24,6,810,3.0,6165,34,11,24,2021,8630.0,50.0,13934.285714285714,73.71428571428571,14001.42857142857,73.21428571428571,13684.833333333334,70.0,27540
2,2021-11-25,4,810,3.0,10920,65,11,25,2021,6165.0,34.0,13446.42857142857,71.42857142857143,13706.42857142857,72.71428571428571,13419.666666666666,69.96666666666667,52650
2,2021-11-26,0,810,3.0,57210,176,11,26,2021,10920.0,65.0,19714.285714285714,85.14285714285714,16642.5,79.64285714285714,14405.666666666666,71.76666666666667,142560
2,2021-11-27,2,810,3.0,51900,176,11,27,2021,57210.0,176.0,23420.0,93.57142857142857,18786.428571428572,85.07142857142857,15549.5,75.16666666666667,142560
2,2021-11-28,3,810,3.0,21720,100,11,28,2021,51900.0,176.0,24660.0,98.57142857142857,19497.5,87.0,15775.0,75.63333333333334,81000
2,2021-11-29,1,810,3.0,8880,56,11,29,2021,21720.0,100.0,23632.14285714286,93.85714285714286,19399.64285714286,86.92857142857143,15629.0,75.23333333333333,45360
2,2021-11-30,5,810,3.0,14230,68,11,30,2021,8880.0,56.0,24432.14285714286,96.42857142857143,19815.0,89.07142857142857,15790.0,75.33333333333333,55080
2,2021-12-01,6,810,3.0,34620,97,12,1,2021,14230.0,68.0,28497.14285714286,105.42857142857143,21215.714285714286,89.57142857142857,16667.5,77.13333333333334,78570
2,2021-12-02,4,810,3.0,39740,128,12,2,2021,34620.0,97.0,32614.285714285714,114.42857142857143,23030.35714285714,92.92857142857143,17537.833333333332,79.33333333333333,103680
2,2021-12-03,0,810,3.0,34960,125,12,3,2021,39740.0,128.0,29435.714285714286,107.14285714285714,24575.0,96.14285714285714,18175.5,80.9,101250
2,2021-12-04,2,810,3.0,45405,139,12,4,2021,34960.0,125.0,28507.85714285714,101.85714285714286,25963.928571428572,97.71428571428571,19414.0,83.86666666666666,112590
2,2021-12-05,3,810,3.0,29900,125,12,5,2021,45405.0,139.0,29676.428571428572,105.42857142857143,27168.214285714286,102.0,19980.666666666668,85.83333333333333,101250
2,2021-12-06,1,810,3.0,16160,70,12,6,2021,29900.0,125.0,30716.428571428572,107.42857142857143,27174.285714285714,100.64285714285714,20027.666666666668,85.33333333333333,56700
2,2021-12-07,5,810,3.0,13760,66,12,7,2021,16160.0,70.0,30649.285714285714,107.14285714285714,27540.714285714286,101.78571428571429,20285.333333333332,86.16666666666667,53460
2,2021-12-08,6,810,3.0,20375,89,12,8,2021,13760.0,66.0,28614.285714285714,106.0,28555.714285714286,105.71428571428571,20673.333333333332,87.63333333333334,72090
2,2021-12-09,4,810,3.0,38685,126,12,9,2021,20375.0,89.0,28463.571428571428,105.71428571428571,30538.928571428572,110.07142857142857,21646.666666666668,89.96666666666667,102060
2,2021-12-10,0,810,3.0,38705,147,12,10,2021,38685.0,126.0,28998.571428571428,108.85714285714286,29217.14285714286,108.0,22439.666666666668,92.6,119070
2,2021-12-11,2,810,3.0,52855,185,12,11,2021,38705.0,147.0,30062.85714285714,115.42857142857143,29285.35714285714,108.64285714285714,23699.833333333332,96.36666666666666,149850
2,2021-12-12,3,810,3.0,33500,131,12,12,2021,52855.0,185.0,30577.14285714286,116.28571428571429,30126.785714285714,110.85714285714286,24279.666666666668,98.1,106110
2,2021-12-13,1,810,3.0,37880,115,12,13,2021,33500.0,131.0,33680.0,122.71428571428571,32198.214285714286,115.07142857142857,24812.833333333332,98.6,93150
2,2021-12-14,5,810,3.0,17295,70,12,14,2021,37880.0,115.0,34185.0,123.28571428571429,32417.14285714286,115.21428571428571,24997.166666666668,98.5,56700
2,2021-12-15,6,810,3.0,8950,51,12,15,2021,17295.0,70.0,32552.85714285714,117.85714285714286,30583.571428571428,111.92857142857143,24953.833333333332,98.3,41310
3,2021-10-15,0,516,1.0,35125,136,10,15,2021,8950.0,51.0,32044.285714285714,119.28571428571429,30253.928571428572,112.5,25844.166666666668,101.56666666666666,70176
3,2021-10-16,2,516,1.0,28945,110,10,16,2021,35125.0,136.0,30650.0,114.0,29824.285714285714,111.42857142857143,26308.666666666668,102.23333333333333,56760
3,2021-10-17,3,516,1.0,39330,141,10,17,2021,28945.0,110.0,28717.85714285714,107.71428571428571,29390.35714285714,111.57142857142857,27141.833333333332,104.23333333333333,72756
3,2021-10-18,1,516,1.0,16215,85,10,18,2021,39330.0,141.0,26248.571428571428,101.14285714285714,28412.85714285714,108.71428571428571,27237.833333333332,104.4,43860
3,2021-10-19,5,516,1.0,17790,94,10,19,2021,16215.0,85.0,23378.571428571428,98.14285714285714,28529.285714285714,110.42857142857143,26965.5,103.63333333333334,48504
3,2021-10-20,6,516,1.0,21005,105,10,20,2021,17790.0,94.0,23908.571428571428,103.14285714285714,29046.785714285714,113.21428571428571,27231.0,104.96666666666667,54180
3,2021-10-21,4,516,1.0,15545,70,10,21,2021,21005.0,105.0,24850.714285714286,105.85714285714286,28701.785714285714,111.85714285714286,27213.333333333332,104.33333333333333,36120
3,2021-10-22,0,516,1.0,27570,113,10,22,2021,15545.0,70.0,23771.428571428572,102.57142857142857,27907.85714285714,110.92857142857143,27844.666666666668,106.43333333333334,58308
3,2021-10-23,2,516,1.0,20520,104,10,23,2021,27570.0,113.0,22567.85714285714,101.71428571428571,26608.928571428572,107.85714285714286,28323.166666666668,108.76666666666667,53664
3,2021-10-24,3,516,1.0,23320,110,10,24,2021,20520.0,104.0,20280.714285714286,97.28571428571429,24499.285714285714,102.5,28736.5,110.26666666666667,56760
3,2021-10-25,1,516,1.0,17105,84,10,25,2021,23320.0,110.0,20407.85714285714,97.14285714285714,23328.214285714286,99.14285714285714,27399.666666666668,107.2,43344
3,2021-10-26,5,516,1.0,14345,70,10,26,2021,17105.0,84.0,19915.714285714286,93.71428571428571,21647.14285714286,95.92857142857143,26147.833333333332,103.66666666666667,36120
3,2021-10-27,6,516,1.0,9150,47,10,27,2021,14345.0,70.0,18222.14285714286,85.42857142857143,21065.35714285714,94.28571428571429,25728.833333333332,101.9,24252
3,2021-10-28,4,516,1.0,12090,50,10,28,2021,9150.0,47.0,17728.571428571428,82.57142857142857,21289.64285714286,94.21428571428571,25835.833333333332,101.7,25800
3,2021-10-29,0,516,1.0,19255,86,10,29,2021,12090.0,50.0,16540.714285714286,78.71428571428571,20156.071428571428,90.64285714285714,26003.333333333332,102.3,44376
3,2021-10-30,2,516,1.0,11485,63,10,30,2021,19255.0,86.0,15250.0,72.85714285714286,18908.928571428572,87.28571428571429,25232.166666666668,101.16666666666667,32508
3,2021-10-31,3,516,1.0,11310,68,10,31,2021,11485.0,63.0,13534.285714285714,66.85714285714286,16907.5,82.07142857142857,24284.5,99.16666666666667,35088
3,2021-11-01,1,516,1.0,7220,39,11,1,2021,11310.0,68.0,12122.142857142857,60.42857142857143,16265.0,78.78571428571429,23359.833333333332,96.3,20124
3,2021-11-02,5,516,1.0,18410,83,11,2,2021,7220.0,39.0,12702.857142857143,62.285714285714285,16309.285714285714,78.0,22460.0,94.43333333333334,42828
3,2021-11-03,6,516,1.0,11880,59,11,3,2021,18410.0,83.0,13092.857142857143,64.0,15657.5,74.71428571428571,21859.333333333332,92.23333333333333,30444
3,2021-11-04,4,516,1.0,12000,63,11,4,2021,11880.0,59.0,13080.0,65.85714285714286,15404.285714285714,74.21428571428571,21720.666666666668,92.0,32508
3,2021-11-05,0,516,1.0,12750,77,11,5,2021,12000.0,63.0,12150.714285714286,64.57142857142857,14345.714285714286,71.64285714285714,21687.0,92.36666666666666,39732
3,2021-11-06,2,516,1.0,14375,86,11,6,2021,12750.0,77.0,12563.57142857143,67.85714285714286,13906.785714285714,70.35714285714286,21487.0,92.26666666666667,44376
3,2021-11-07,3,516,1.0,16310,79,11,7,2021,14375.0,86.0,13277.857142857143,69.42857142857143,13406.07142857143,68.14285714285714,20741.166666666668,90.7,40764
3,2021-11-08,1,516,1.0,4830,30,11,8,2021,16310.0,79.0,12936.42857142857,68.14285714285714,12529.285714285714,64.28571428571429,19612.0,86.8,15480
3,2021-11-09,5,516,1.0,5315,34,11,9,2021,4830.0,30.0,11065.714285714286,61.142857142857146,11884.285714285714,61.714285714285715,18027.333333333332,81.76666666666667,17544
3,2021-11-10,6,516,1.0,6540,39,11,10,2021,5315.0,34.0,10302.857142857143,58.285714285714285,11697.857142857143,61.142857142857146,17128.666666666668,78.7,20124
3,2021-11-11,4,516,1.0,10005,47,11,11,2021,6540.0,39.0,10017.857142857143,56.0,11548.92857142857,60.92857142857143,16199.5,76.43333333333334,24252
3,2021-11-12,0,516,1.0,15040,84,11,12,2021,10005.0,47.0,10345.0,57.0,11247.857142857143,60.785714285714285,16124.333333333334,76.9,43344
3,2021-11-13,2,516,1.0,13795,65,11,13,2021,15040.0,84.0,10262.142857142857,54.0,11412.857142857143,60.92857142857143,16285.833333333334,77.36666666666666,33540
3,2021-11-14,3,516,1.0,12355,61,11,14,2021,13795.0,65.0,9697.142857142857,51.42857142857143,11487.5,60.42857142857143,15526.833333333334,74.86666666666666,31476
3,2021-11-15,1,516,1.0,7335,45,11,15,2021,12355.0,61.0,10055.0,53.57142857142857,11495.714285714286,60.857142857142854,14806.5,72.7,23220
3,2021-11-16,5,516,1.0,10480,49,11,16,2021,7335.0,45.0,10792.857142857143,55.714285714285715,10929.285714285714,58.42857142857143,13844.833333333334,69.63333333333334,25284
3,2021-11-17,6,516,1.0,12065,61,11,17,2021,10480.0,49.0,11582.142857142857,58.857142857142854,10942.5,58.57142857142857,13706.5,68.83333333333333,31476
3,2021-11-18,4,516,1.0,15440,75,11,18,2021,12065.0,61.0,12358.57142857143,62.857142857142854,11188.214285714286,59.42857142857143,13628.166666666666,68.2,38700
3,2021-11-19,0,516,1.0,13670,71,11,19,2021,15440.0,75.0,12162.857142857143,61.0,11253.92857142857,59.0,13383.666666666666,67.06666666666666,36636
3,2021-11-20,2,516,1.0,23670,102,11,20,2021,13670.0,71.0,13573.57142857143,66.28571428571429,11917.857142857143,60.142857142857146,13654.5,68.13333333333334,52632
3,2021-11-21,3,516,1.0,16725,94,11,21,2021,23670.0,102.0,14197.857142857143,71.0,11947.5,61.214285714285715,13293.0,67.5,48504
3,2021-11-22,1,516,1.0,12260,56,11,22,2021,16725.0,94.0,14901.42857142857,72.57142857142857,12478.214285714286,63.07142857142857,13017.666666666666,65.9,28896
3,2021-11-23,5,516,1.0,7065,39,11,23,2021,12260.0,56.0,14413.57142857143,71.14285714285714,12603.214285714286,63.42857142857143,12475.833333333334,63.53333333333333,20124
3,2021-11-24,6,516,1.0,8155,44,11,24,2021,7065.0,39.0,13855.0,68.71428571428571,12718.57142857143,63.785714285714285,12177.5,62.2,22704
3,2021-11-25,4,516,1.0,9020,48,11,25,2021,8155.0,44.0,12937.857142857143,64.85714285714286,12648.214285714286,63.857142857142854,12000.0,61.46666666666667,24768
3,2021-11-26,0,516,1.0,27065,111,11,26,2021,9020.0,48.0,14851.42857142857,70.57142857142857,13507.142857142857,65.78571428571429,12597.166666666666,63.6,57276
3,2021-11-27,2,516,1.0,30570,135,11,27,2021,27065.0,111.0,15837.142857142857,75.28571428571429,14705.357142857143,70.78571428571429,13213.166666666666,66.43333333333334,69660
