shop_id,date,day_of_week,shop_area_sq_ft,Shop_profile,revenue,quantity_sold,month,day,year,revenue_lag1,quantity_sold_lag1,revenue_7d_mean,quantity_sold_7d_mean,revenue_14d_mean,quantity_sold_14d_mean,revenue_30d_mean,quantity_sold_30d_mean,area_sold_interaction
0,2021-12-04,2,580,1.0,14685,70,12,4,2021,14635.0,59.0,15679.285714285714,61.57142857142857,12065.714285714286,48.85714285714285,9199.166666666666,40.5,40600
0,2021-12-05,3,580,1.0,13520,61,12,5,2021,14685.0,70.0,14767.857142857143,59.42857142857143,12537.857142857143,50.92857142857143,9529.333333333334,41.833333333333336,35380
0,2021-12-06,1,580,1.0,7640,37,12,6,2021,13520.0,61.0,13030.714285714286,55.71428571428572,12717.142857142857,52.285714285714285,9549.666666666666,41.96666666666667,21460
0,2021-12-07,5,580,1.0,16595,63,12,7,2021,7640.0,37.0,13357.142857142857,57.57142857142857,13692.5,55.642857142857146,9948.5,43.13333333333333,36540
0,2021-12-08,6,580,1.0,10600,47,12,8,2021,16595.0,63.0,13725.714285714286,58.285714285714285,13964.642857142857,56.85714285714285,10070.833333333334,43.46666666666667,27260
0,2021-12-09,4,580,1.0,22180,69,12,9,2021,10600.0,47.0,14265.0,58.0,15206.07142857143,60.07142857142857,10674.666666666666,44.93333333333333,40020
0,2021-12-10,0,580,1.0,25195,92,12,10,2021,22180.0,69.0,15773.57142857143,62.71428571428572,15670.357142857143,61.285714285714285,11380.0,47.266666666666666,53360
0,2021-12-11,2,580,1.0,32280,134,12,11,2021,25195.0,92.0,18287.14285714286,71.85714285714286,16983.214285714286,66.71428571428571,12326.166666666666,50.93333333333333,77720
0,2021-12-12,3,580,1.0,18205,80,12,12,2021,32280.0,134.0,18956.42857142857,74.57142857142857,16862.14285714286,67.0,12731.0,52.66666666666666,46400
0,2021-12-13,1,580,1.0,21720,73,12,13,2021,18205.0,80.0,20967.85714285714,79.71428571428571,16999.285714285714,67.71428571428571,13105.166666666666,53.7,42340
0,2021-12-14,5,580,1.0,21830,92,12,14,2021,21720.0,73.0,21715.714285714286,83.85714285714286,17536.428571428572,70.71428571428571,13479.666666666666,55.333333333333336,53360
0,2021-12-15,6,580,1.0,15725,66,12,15,2021,21830.0,92.0,22447.85714285714,86.57142857142857,18086.785714285717,72.42857142857143,13908.0,56.833333333333336,38280
2,2021-10-15,0,810,3.0,20145,93,10,15,2021,29820.0,121.0,42307.142857142855,154.14285714285714,48545.357142857145,163.85714285714286,42557.5,144.5,75330
2,2021-10-16,2,810,3.0,25280,91,10,16,2021,20145.0,93.0,37590.71428571428,138.85714285714286,46607.5,156.85714285714286,42611.0,144.06666666666666,73710
2,2021-10-17,3,810,3.0,17650,80,10,17,2021,25280.0,91.0,28423.571428571428,109.57142857142856,44513.57142857143,150.5,42379.0,142.6,64800
2,2021-10-18,1,810,3.0,36715,156,10,18,2021,17650.0,80.0,26370.714285714286,106.0,43903.21428571428,150.5,43114.833333333336,145.6,126360
2,2021-10-19,5,810,3.0,33465,142,10,19,2021,36715.0,156.0,27104.285714285717,113.42857142857144,42926.42857142857,151.35714285714286,43561.66666666666,147.8,115020
2,2021-10-20,6,810,3.0,28420,109,10,20,2021,33465.0,142.0,27356.42857142857,113.14285714285714,40417.142857142855,145.57142857142858,43873.833333333336,148.3,88290
2,2021-10-21,4,810,3.0,18490,83,10,21,2021,28420.0,109.0,25737.85714285714,107.71428571428572,37798.92857142857,139.21428571428572,44176.16666666666,149.3,67230
2,2021-10-22,0,810,3.0,23635,110,10,22,2021,18490.0,83.0,26236.42857142857,110.14285714285714,34271.78571428572,132.14285714285714,44549.0,150.5,89100
2,2021-10-23,2,810,3.0,22705,109,10,23,2021,23635.0,110.0,25868.571428571428,112.71428571428572,31729.64285714286,125.78571428571428,44665.833333333336,151.93333333333334,88290
2,2021-10-24,3,810,3.0,25755,117,10,24,2021,22705.0,109.0,27026.42857142857,118.0,27725.0,113.78571428571428,44975.0,153.33333333333334,94770
2,2021-10-25,1,810,3.0,15145,67,10,25,2021,25755.0,117.0,23945.0,105.28571428571428,25157.85714285714,105.64285714285714,42952.5,148.16666666666666,54270
2,2021-10-26,5,810,3.0,18875,66,10,26,2021,15145.0,67.0,21860.714285714286,94.42857142857144,24482.5,103.92857142857144,40682.16666666666,141.43333333333334,53460
2,2021-10-27,6,810,3.0,27630,122,10,27,2021,18875.0,66.0,21747.85714285714,96.28571428571428,24552.14285714286,104.71428571428572,39043.0,138.26666666666668,98820
2,2021-10-28,4,810,3.0,17585,74,10,28,2021,27630.0,122.0,21618.571428571428,95.0,23678.214285714286,101.35714285714286,37615.333333333336,134.63333333333333,59940
2,2021-10-29,0,810,3.0,14955,86,10,29,2021,17585.0,74.0,20378.571428571428,91.57142857142856,23307.5,100.85714285714286,36342.833333333336,132.86666666666667,69660
2,2021-10-30,2,810,3.0,13260,68,10,30,2021,14955.0,86.0,19029.285714285717,85.71428571428571,22448.92857142857,99.21428571428572,35577.5,131.26666666666668,55080
2,2021-10-31,3,810,3.0,9400,65,10,31,2021,13260.0,68.0,16692.85714285714,78.28571428571429,21859.64285714286,98.14285714285714,34286.666666666664,127.96666666666668,52650
2,2021-11-01,1,810,3.0,8295,43,11,1,2021,9400.0,65.0,15714.285714285714,74.85714285714286,19829.64285714286,90.07142857142857,32816.166666666664,123.1,34830
2,2021-11-02,5,810,3.0,13630,62,11,2,2021,8295.0,43.0,14965.0,74.28571428571429,18412.85714285714,84.35714285714286,31705.0,119.53333333333332,50220
2,2021-11-03,6,810,3.0,15830,78,11,3,2021,13630.0,62.0,13279.285714285714,68.0,17513.571428571428,82.14285714285714,30724.0,116.93333333333334,63180
2,2021-11-04,4,810,3.0,8250,50,11,4,2021,15830.0,78.0,11945.714285714286,64.57142857142857,16782.14285714286,79.78571428571429,29427.666666666668,114.26666666666668,40500
2,2021-11-05,0,810,3.0,12900,66,11,5,2021,8250.0,50.0,11652.142857142857,61.71428571428572,16015.357142857143,76.64285714285714,27739.33333333333,110.13333333333334,53460
2,2021-11-06,2,810,3.0,14750,85,11,6,2021,12900.0,66.0,11865.0,64.14285714285714,15447.142857142857,74.92857142857143,26392.83333333333,107.23333333333332,68850
2,2021-11-07,3,810,3.0,6030,41,11,7,2021,14750.0,85.0,11383.57142857143,60.71428571428572,14038.214285714286,69.5,24160.0,101.63333333333334,33210
2,2021-11-08,1,810,3.0,8735,45,11,8,2021,6030.0,41.0,11446.42857142857,61.0,13580.357142857143,67.92857142857143,22508.0,96.53333333333332,36450
2,2021-11-09,5,810,3.0,9485,56,11,9,2021,8735.0,45.0,10854.285714285714,60.142857142857146,12909.642857142857,67.21428571428571,20096.83333333333,88.9,45360
2,2021-11-10,6,810,3.0,14915,68,11,10,2021,9485.0,56.0,10723.57142857143,58.71428571428572,12001.42857142857,63.35714285714285,18891.166666666668,85.13333333333334,55080
2,2021-11-11,4,810,3.0,15050,72,11,11,2021,14915.0,68.0,11695.0,61.85714285714285,11820.357142857143,63.21428571428572,18448.5,84.53333333333333,58320
2,2021-11-12,0,810,3.0,16105,79,11,12,2021,15050.0,72.0,12152.857142857143,63.71428571428572,11902.5,62.71428571428572,18096.83333333333,83.46666666666667,63990
2,2021-11-13,2,810,3.0,21885,100,11,13,2021,16105.0,79.0,13172.142857142857,65.85714285714286,12518.57142857143,65.0,17832.333333333332,82.76666666666667,81000
2,2021-11-14,3,810,3.0,11765,73,11,14,2021,21885.0,100.0,13991.42857142857,70.42857142857143,12687.5,65.57142857142857,17553.0,82.1,59130
2,2021-11-15,1,810,3.0,10250,57,11,15,2021,11765.0,73.0,14207.857142857143,72.14285714285714,12827.142857142857,66.57142857142857,17052.0,80.96666666666667,46170
2,2021-11-16,5,810,3.0,8415,38,11,16,2021,10250.0,57.0,14055.0,69.57142857142857,12454.642857142857,64.85714285714286,16744.166666666668,79.56666666666666,30780
2,2021-11-17,6,810,3.0,15010,90,11,17,2021,8415.0,38.0,14068.57142857143,72.71428571428571,12396.07142857143,65.71428571428571,16020.666666666666,77.36666666666666,72900
2,2021-11-18,4,810,3.0,14335,81,11,18,2021,15010.0,90.0,13966.42857142857,74.0,12830.714285714286,67.92857142857143,15383.0,75.33333333333333,65610
2,2021-11-19,0,810,3.0,13335,80,11,19,2021,14335.0,81.0,13570.714285714286,74.14285714285714,12861.785714285714,68.92857142857143,14880.166666666666,74.36666666666666,64800
2,2021-11-20,2,810,3.0,25960,117,11,20,2021,13335.0,80.0,14152.857142857143,76.57142857142857,13662.5,71.21428571428571,15129.166666666666,75.5,94770
2,2021-11-21,3,810,3.0,13040,65,11,21,2021,25960.0,117.0,14335.0,75.42857142857143,14163.214285714286,72.92857142857143,14776.0,74.0,52650
2,2021-11-22,1,810,3.0,16075,89,11,22,2021,13040.0,65.0,15167.142857142857,80.0,14687.5,76.07142857142857,14555.0,73.33333333333333,72090
2,2021-11-23,5,810,3.0,8630,50,11,23,2021,16075.0,89.0,15197.857142857143,81.71428571428571,14626.42857142857,75.64285714285714,13984.166666666666,71.1,40500
2,2021-11-24,6,810,3.0,6165,34,11,24,2021,8630.0,50.0,13934.285714285714,73.71428571428571,14001.42857142857,73.21428571428571,13684.833333333334,70.0,27540
2,2021-11-25,4,810,3.0,10920,65,11,25,2021,6165.0,34.0,13446.42857142857,71.42857142857143,13706.42857142857,72.71428571428571,13419.666666666666,69.96666666666667,52650
2,2021-11-26,0,810,3.0,57210,176,11,26,2021,10920.0,65.0,19714.285714285717,85.14285714285714,16642.5,79.64285714285714,14405.666666666666,71.76666666666667,142560
2,2021-11-27,2,810,3.0,51900,176,11,27,2021,57210.0,176.0,23420.0,93.57142857142856,18786.42857142857,85.07142857142857,15549.5,75.16666666666667,142560
2,2021-11-28,3,810,3.0,21720,100,11,28,2021,51900.0,176.0,24660.0,98.57142857142856,19497.5,87.0,15775.0,75.63333333333334,81000
2,2021-11-29,1,810,3.0,8880,56,11,29,2021,21720.0,100.0,23632.14285714286,93.85714285714286,19399.64285714286,86.92857142857143,15629.0,75.23333333333333,45360
2,2021-11-30,5,810,3.0,14230,68,11,30,2021,8880.0,56.0,24432.14285714286,96.42857142857144,19815.0,89.07142857142857,15790.0,75.33333333333333,55080
2,2021-12-01,6,810,3.0,34620,97,12,1,2021,14230.0,68.0,28497.14285714286,105.42857142857144,21215.714285714286,89.57142857142857,16667.5,77.13333333333334,78570
2,2021-12-02,4,810,3.0,39740,128,12,2,2021,34620.0,97.0,32614.285714285717,114.42857142857144,23030.35714285714,92.92857142857144,17537.833333333332,79.33333333333333,103680
2,2021-12-03,0,810,3.0,34960,125,12,3,2021,39740.0,128.0,29435.714285714286,107.14285714285714,24575.0,96.14285714285714,18175.5,80.9,101250
2,2021-12-04,2,810,3.0,45405,139,12,4,2021,34960.0,125.0,28507.85714285714,101.85714285714286,25963.92857142857,97.71428571428572,19414.0,83.86666666666666,112590
2,2021-12-05,3,810,3.0,29900,125,12,5,2021,45405.0,139.0,29676.42857142857,105.42857142857144,27168.214285714286,102.0,19980.666666666668,85.83333333333333,101250
2,2021-12-06,1,810,3.0,16160,70,12,6,2021,29900.0,125.0,30716.42857142857,107.42857142857144,27174.285714285717,100.64285714285714,20027.666666666668,85.33333333333333,56700
2,2021-12-07,5,810,3.0,13760,66,12,7,2021,16160.0,70.0,30649.285714285717,107.14285714285714,27540.714285714286,101.78571428571428,20285.33333333333,86.16666666666667,53460
2,2021-12-08,6,810,3.0,20375,89,12,8,2021,13760.0,66.0,28614.285714285717,106.0,28555.714285714286,105.71428571428572,20673.33333333333,87.63333333333334,72090
2,2021-12-09,4,810,3.0,38685,126,12,9,2021,20375.0,89.0,28463.571428571428,105.71428571428572,30538.92857142857,110.07142857142856,21646.666666666668,89.96666666666667,102060
2,2021-12-10,0,810,3.0,38705,147,12,10,2021,38685.0,126.0,28998.571428571428,108.85714285714286,29217.14285714286,108.0,22439.666666666668,92.6,119070
2,2021-12-11,2,810,3.0,52855,185,12,11,2021,38705.0,147.0,30062.85714285714,115.42857142857144,29285.35714285714,108.64285714285714,23699.83333333333,96.36666666666666,149850
2,2021-12-12,3,810,3.0,33500,131,12,12,2021,52855.0,185.0,30577.14285714286,116.28571428571428,30126.785714285717,110.85714285714286,24279.666666666668,98.1,106110
2,2021-12-13,1,810,3.0,37880,115,12,13,2021,33500.0,131.0,33680.0,122.71428571428572,32198.214285714286,115.07142857142856,24812.83333333333,98.6,93150
2,2021-12-14,5,810,3.0,17295,70,12,14,2021,37880.0,115.0,34185.0,123.28571428571428,32417.14285714286,115.21428571428572,24997.166666666668,98.5,56700
2,2021-12-15,6,810,3.0,8950,51,12,15,2021,17295.0,70.0,32552.85714285714,117.85714285714286,30583.571428571428,111.92857142857144,24953.83333333333,98.3,41310
4,2021-10-15,0,617,1.0,27950,109,10,15,2021,29665.0,103.0,36382.142857142855,137.71428571428572,32122.85714285714,117.64285714285714,25275.0,98.46666666666668,67253
4,2021-10-16,2,617,1.0,32005,139,10,16,2021,27950.0,109.0,36222.142857142855,138.14285714285714,32896.42857142857,120.21428571428572,25939.666666666668,101.06666666666666,85763
4,2021-10-17,3,617,1.0,17130,81,10,17,2021,32005.0,139.0,30535.714285714286,123.28571428571428,31551.42857142857,118.21428571428572,25996.0,101.26666666666668,49977
4,2021-10-18,1,617,1.0,26170,126,10,18,2021,17130.0,81.0,28228.571428571428,115.0,30771.785714285717,117.92857142857144,26412.666666666668,103.1,77742
4,2021-10-19,5,617,1.0,33150,140,10,19,2021,26170.0,126.0,29094.285714285717,118.57142857142856,31318.92857142857,122.64285714285714,26728.666666666668,104.36666666666666,86380
4,2021-10-20,6,617,1.0,21400,99,10,20,2021,33150.0,140.0,26781.42857142857,113.85714285714286,30966.785714285717,122.35714285714286,26884.5,104.53333333333332,61083
4,2021-10-21,4,617,1.0,18975,87,10,21,2021,21400.0,99.0,25254.285714285717,111.57142857142856,30124.285714285717,121.5,27108.33333333333,105.56666666666666,53679
4,2021-10-22,0,617,1.0,25030,106,10,22,2021,18975.0,87.0,24837.14285714286,111.14285714285714,30609.64285714286,124.42857142857144,27707.166666666668,107.8,65402
4,2021-10-23,2,617,1.0,33595,148,10,23,2021,25030.0,106.0,25064.285714285717,112.42857142857144,30643.214285714286,125.28571428571428,28555.166666666668,111.26666666666668,91316
4,2021-10-24,3,617,1.0,28095,128,10,24,2021,33595.0,148.0,26630.714285714286,119.14285714285714,28583.214285714286,121.21428571428572,29191.0,113.93333333333334,78976
4,2021-10-25,1,617,1.0,21030,101,10,25,2021,28095.0,128.0,25896.42857142857,115.57142857142856,27062.5,115.28571428571428,28989.83333333333,113.6,62317
4,2021-10-26,5,617,1.0,17460,83,10,26,2021,21030.0,101.0,23655.0,107.42857142857144,26374.64285714286,113.0,28552.83333333333,111.86666666666666,51211
4,2021-10-27,6,617,1.0,12995,73,10,27,2021,17460.0,83.0,22454.285714285717,103.71428571428572,24617.85714285714,108.78571428571428,27933.33333333333,110.33333333333331,45041
4,2021-10-28,4,617,1.0,25900,113,10,28,2021,12995.0,73.0,23443.571428571428,107.42857142857144,24348.92857142857,109.5,28119.33333333333,111.4,69721
4,2021-10-29,0,617,1.0,36980,162,10,29,2021,25900.0,113.0,25150.714285714286,115.42857142857144,24993.92857142857,113.28571428571428,28312.33333333333,113.8,99954
4,2021-10-30,2,617,1.0,20970,104,10,30,2021,36980.0,162.0,23347.14285714286,109.14285714285714,24205.714285714286,110.78571428571428,28312.83333333333,114.3,64168
4,2021-10-31,3,617,1.0,27440,139,10,31,2021,20970.0,104.0,23253.571428571428,110.71428571428572,24942.14285714286,114.92857142857144,28268.166666666668,115.86666666666666,85763
4,2021-11-01,1,617,1.0,12830,73,11,1,2021,27440.0,139.0,22082.14285714286,106.71428571428572,23989.285714285717,111.14285714285714,27990.0,114.86666666666666,45041
4,2021-11-02,5,617,1.0,15995,82,11,2,2021,12830.0,73.0,21872.85714285714,106.57142857142856,22763.92857142857,107.0,27324.5,113.96666666666668,50594
4,2021-11-03,6,617,1.0,18330,82,11,3,2021,15995.0,82.0,22635.0,107.85714285714286,22544.64285714286,105.78571428571428,26699.33333333333,112.36666666666666,50594
4,2021-11-04,4,617,1.0,20455,84,11,4,2021,18330.0,82.0,21857.14285714286,103.71428571428572,22650.35714285714,105.57142857142856,26531.5,112.7,51828
4,2021-11-05,0,617,1.0,15800,78,11,5,2021,20455.0,84.0,18831.42857142857,91.71428571428572,21991.071428571428,103.57142857142856,26180.5,111.86666666666666,48126
4,2021-11-06,2,617,1.0,18150,84,11,6,2021,15800.0,78.0,18428.571428571428,88.85714285714286,20887.85714285714,99.0,25759.83333333333,111.36666666666666,51828
4,2021-11-07,3,617,1.0,12710,65,11,7,2021,18150.0,84.0,16324.285714285714,78.28571428571429,19788.92857142857,94.5,25575.666666666668,111.36666666666666,40105
4,2021-11-08,1,617,1.0,11210,49,11,8,2021,12710.0,65.0,16092.857142857143,74.85714285714286,19087.5,90.78571428571428,24845.166666666668,108.46666666666668,30233
4,2021-11-09,5,617,1.0,8090,34,11,9,2021,11210.0,49.0,14963.57142857143,68.0,18418.214285714286,87.28571428571429,23217.0,103.43333333333334,20978
4,2021-11-10,6,617,1.0,10300,50,11,10,2021,8090.0,34.0,13816.42857142857,63.42857142857143,18225.714285714286,85.64285714285714,22149.666666666668,98.96666666666668,30850
4,2021-11-11,4,617,1.0,13820,71,11,11,2021,10300.0,50.0,12868.57142857143,61.57142857142857,17362.85714285714,82.64285714285714,21707.33333333333,97.5,43807
4,2021-11-12,0,617,1.0,16615,84,11,12,2021,13820.0,71.0,12985.0,62.42857142857143,15908.214285714286,77.07142857142857,21008.166666666668,95.9,51828
4,2021-11-13,2,617,1.0,15240,87,11,13,2021,16615.0,84.0,12569.285714285714,62.85714285714285,15498.92857142857,75.85714285714286,20527.33333333333,95.36666666666666,53679
4,2021-11-14,3,617,1.0,17520,79,11,14,2021,15240.0,87.0,13256.42857142857,64.85714285714286,14790.357142857143,71.57142857142857,20179.666666666668,94.36666666666666,48743
4,2021-11-15,1,617,1.0,12260,57,11,15,2021,17520.0,79.0,13406.42857142857,66.0,14749.642857142857,70.42857142857143,19521.5,91.63333333333334,35169
4,2021-11-16,5,617,1.0,7430,48,11,16,2021,12260.0,57.0,13312.142857142857,68.0,14137.857142857143,68.0,19198.166666666668,90.53333333333332,29616
4,2021-11-17,6,617,1.0,12910,62,11,17,2021,7430.0,48.0,13685.0,69.71428571428571,13750.714285714286,66.57142857142857,18756.166666666668,88.4,38254
4,2021-11-18,4,617,1.0,20670,96,11,18,2021,12910.0,62.0,14663.57142857143,73.28571428571429,13766.07142857143,67.42857142857143,18340.166666666668,86.93333333333334,59232
4,2021-11-19,0,617,1.0,10460,51,11,19,2021,20670.0,96.0,13784.285714285714,68.57142857142857,13384.642857142857,65.5,17975.5,85.33333333333333,31467
4,2021-11-20,2,617,1.0,15260,77,11,20,2021,10460.0,51.0,13787.142857142857,67.14285714285714,13178.214285714286,65.0,17851.666666666668,85.0,47509
4,2021-11-21,3,617,1.0,19470,100,11,21,2021,15260.0,77.0,14065.714285714286,70.14285714285714,13661.07142857143,67.5,17666.333333333332,84.8,61700
4,2021-11-22,1,617,1.0,5925,31,11,22,2021,19470.0,100.0,13160.714285714286,66.42857142857143,13283.57142857143,66.21428571428571,16744.0,80.9,19127
4,2021-11-23,5,617,1.0,3495,26,11,23,2021,5925.0,31.0,12598.57142857143,63.285714285714285,12955.357142857143,65.64285714285714,15924.0,77.5,16042
4,2021-11-24,6,617,1.0,6330,31,11,24,2021,3495.0,26.0,11658.57142857143,58.85714285714285,12671.785714285714,64.28571428571429,15434.0,75.16666666666667,19127
4,2021-11-25,4,617,1.0,7225,47,11,25,2021,6330.0,31.0,9737.857142857143,51.85714285714285,12200.714285714286,62.57142857142857,15092.833333333334,73.96666666666667,28999
4,2021-11-26,0,617,1.0,21800,99,11,26,2021,7225.0,47.0,11357.857142857143,58.71428571428572,12571.07142857143,63.642857142857146,15386.333333333334,74.83333333333333,61083
4,2021-11-27,2,617,1.0,30020,123,11,27,2021,21800.0,99.0,13466.42857142857,65.28571428571429,13626.785714285714,66.21428571428571,15523.666666666666,75.16666666666667,75891
4,2021-11-28,3,617,1.0,41460,165,11,28,2021,30020.0,123.0,16607.85714285714,74.57142857142857,15336.785714285714,72.35714285714286,15673.0,75.26666666666667,101805
4,2021-11-29,1,617,1.0,14625,59,11,29,2021,41460.0,165.0,17850.714285714286,78.57142857142857,15505.714285714286,72.5,15461.5,73.76666666666667,36403
4,2021-11-30,5,617,1.0,20860,90,11,30,2021,14625.0,59.0,20331.42857142857,87.71428571428571,16465.0,75.5,15242.166666666666,72.13333333333334,55530
4,2021-12-01,6,617,1.0,18250,90,12,1,2021,20860.0,90.0,22034.285714285717,96.14285714285714,16846.428571428572,77.5,15422.833333333334,72.7,55530
4,2021-12-02,4,617,1.0,23930,113,12,2,2021,18250.0,90.0,24420.714285714286,105.57142857142856,17079.285714285714,78.71428571428571,15687.333333333334,73.73333333333333,69721
4,2021-12-03,0,617,1.0,28750,140,12,3,2021,23930.0,113.0,25413.571428571428,111.42857142857144,18385.714285714286,85.07142857142857,16034.666666666666,75.66666666666667,86380
4,2021-12-04,2,617,1.0,23990,115,12,4,2021,28750.0,140.0,24552.14285714286,110.28571428571428,19009.285714285717,87.78571428571429,16152.5,76.7,70955
4,2021-12-05,3,617,1.0,26035,125,12,5,2021,23990.0,115.0,22348.571428571428,104.57142857142856,19478.214285714286,89.57142857142857,16493.666666666668,78.26666666666667,77125
4,2021-12-06,1,617,1.0,11230,52,12,6,2021,26035.0,125.0,21863.571428571428,103.57142857142856,19857.14285714286,91.07142857142856,16263.0,77.2,32084
4,2021-12-07,5,617,1.0,21785,92,12,7,2021,11230.0,52.0,21995.714285714286,103.85714285714286,21163.571428571428,95.78571428571428,16565.5,78.1,56764
4,2021-12-08,6,617,1.0,16350,82,12,8,2021,21785.0,92.0,21724.285714285717,102.71428571428572,21879.285714285717,99.42857142857144,16736.833333333332,79.2,50594
4,2021-12-09,4,617,1.0,19130,92,12,9,2021,16350.0,82.0,21038.571428571428,99.71428571428572,22729.64285714286,102.64285714285714,17104.833333333332,81.13333333333334,56764
4,2021-12-10,0,617,1.0,21975,103,12,10,2021,19130.0,92.0,20070.714285714286,94.42857142857144,22742.14285714286,102.92857142857144,17494.0,82.9,63551
4,2021-12-11,2,617,1.0,43340,183,12,11,2021,21975.0,103.0,22835.0,104.14285714285714,23693.571428571428,107.21428571428572,18478.0,86.63333333333334,112911
4,2021-12-12,3,617,1.0,37980,154,12,12,2021,43340.0,183.0,24541.42857142857,108.28571428571428,23445.0,106.42857142857144,19190.166666666668,88.96666666666667,95018
4,2021-12-13,1,617,1.0,13950,65,12,13,2021,37980.0,154.0,24930.0,110.14285714285714,23396.785714285717,106.85714285714286,19147.166666666668,88.23333333333333,40105
4,2021-12-14,5,617,1.0,19725,83,12,14,2021,13950.0,65.0,24635.714285714286,108.85714285714286,23315.714285714286,106.35714285714286,19220.666666666668,88.36666666666666,51211
4,2021-12-15,6,617,1.0,21590,91,12,15,2021,19725.0,83.0,25384.285714285717,110.14285714285714,23554.285714285717,106.42857142857144,19531.666666666668,89.5,56147
6,2021-10-15,0,617,1.0,28960,118,10,15,2021,20475.0,83.0,31147.85714285714,127.14285714285714,29345.35714285714,117.35714285714286,24570.666666666668,101.56666666666666,72806
6,2021-10-16,2,617,1.0,23020,97,10,16,2021,28960.0,118.0,28377.85714285714,118.28571428571428,28840.35714285714,115.64285714285714,24889.0,102.86666666666666,59849
6,2021-10-17,3,617,1.0,19595,79,10,17,2021,23020.0,97.0,25314.285714285717,104.14285714285714,28104.285714285717,111.28571428571428,25052.0,102.76666666666668,48743
6,2021-10-18,1,617,1.0,25905,105,10,18,2021,19595.0,79.0,24440.714285714286,99.14285714285714,27118.92857142857,108.78571428571428,25339.166666666668,103.63333333333334,64785
